"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
5450,16225,15102,136,14912,17441,15680,9389,11230,4410,2812,10063
5451,6419,184,16250,18176,17690,1748,8388,442,6610,17007,12903
5452,13163,8363,17536,12429,11403,19108,11870,8175,10647,11611,11614
5453,8154,14816,6354,590,15633,9847,9452,9551,1394,13316,19490
5454,7592,10020,11094,15259,14556,14084,5101,17235,4922,15703,6938
5455,9447,14839,17123,3729,843,1033,4913,9452,5094,6919,12615
5456,2290,16470,4907,4093,7242,13697,17374,16435,17789,291,8524
5457,11075,10898,12980,9823,330,3643,4695,18937,2599,7370,1451
5458,3800,10233,14294,12679,4094,16412,13165,14893,15567,12579,16552
5459,12841,5720,17682,11864,17194,15799,19464,5148,10158,14273,3637
5460,14509,8389,7146,12992,2632,14058,1470,3846,1595,720,16033
5461,4846,7964,8276,4373,17591,6743,5265,4130,5462,10764,12539
5462,8362,10841,14769,439,15453,786,16978,3643,2632,9545,13292
5463,18844,3429,15139,13939,18835,17808,3975,5943,18059,19259,1601
5464,19373,7902,4488,15064,8836,4442,17696,16770,12645,14086,7040
5465,7913,9275,8740,12717,13014,14422,15292,327,607,840,582
5466,13378,11966,7536,3049,2802,9753,13819,9895,18724,7971,13561
5467,4989,19420,19068,18321,13447,11234,442,3202,13420,17296,13426
5468,10290,11508,7950,12908,15149,5641,15938,827,6116,19719,6916
5469,9082,7147,1316,5011,13563,17074,18172,10275,16012,613,9781
5470,16606,1615,12292,2025,15847,8195,14147,10143,11587,6110,14037
5471,15486,12586,18447,4799,13744,6329,13164,6408,212,2544,13500
5472,1990,4587,5892,13060,5904,864,2218,18686,2704,14453,9835
5473,1304,16440,2889,578,7029,4508,18421,3953,4913,17681,10887
5474,8624,8487,18255,12962,13948,4904,578,4053,6341,19942,2658
5475,8122,17536,12432,18249,6202,10037,3771,16822,4738,15756,6201
5476,15363,15616,9672,19986,15014,3130,8659,4589,3077,7140,16676
5477,9712,13887,15395,19778,15229,8443,7665,4038,10182,11322,5963
5478,378,14277,14255,19403,9422,5888,2309,6692,4021,7141,2094
5479,14755,6624,16678,5838,5401,18866,13038,2760,7375,1704,10688
5480,5911,8694,17489,7302,17739,8771,6198,1294,11065,1235,12415
5481,1708,3394,7179,17360,11799,19025,15040,13206,12087,15602,8914
5482,7854,17551,19930,6741,2966,5207,5991,5686,13823,5501,19298
5483,14866,8175,6460,17592,2690,3280,19870,8331,5313,1649,19094
5484,7907,16388,1894,15419,7049,7186,14829,9663,15973,8391,214
5485,19638,13108,13850,17455,9321,3901,2505,957,10758,3435,13301
5486,18514,1757,9818,7137,9034,7857,6330,561,328,19854,18975
5487,15572,7949,13352,9360,16972,10710,10511,2851,4526,1350,7589
5488,14474,19435,4622,3101,18518,5961,13582,5218,3205,12779,4076
5489,2192,6027,9729,4821,5759,19202,17384,14764,399,5531,8376
5490,778,285,13552,19575,15686,4595,13398,13859,12940,15521,18576
5491,8932,3336,6861,8256,5888,2943,14342,13616,18206,12208,4374
5492,16482,11659,18541,9599,19469,8153,2763,4725,7068,14278,14288
5493,17566,2887,2143,7884,2095,9977,11770,15307,6856,12317,16086
5494,7973,13512,620,13713,10286,19812,15487,16941,8570,6882,2330
5495,1193,19351,10673,4101,18148,9852,1704,5627,5239,7143,19600
5496,1518,10556,10177,13808,18836,11616,5077,15681,3511,5202,4410
5497,7147,11003,18821,1338,4852,6771,18031,13348,15205,1478,13446
5498,13589,7399,19920,7485,16378,12176,7009,15209,17762,7701,9171
5499,19806,4963,11278,853,17335,11838,8113,2488,2259,7543,14414
5500,16784,6776,9037,117,3640,5607,10110,16886,5152,8177,16968
5501,8722,18969,16752,8100,2659,6796,275,3465,14193,4088,19549
5502,3586,16995,174,4742,4130,16631,3311,7610,1593,467,2601
5503,19066,9029,11189,6092,6321,3102,1081,10196,7104,17868,10106
5504,7459,2980,13658,10290,7744,7329,3282,13185,18966,7557,643
5505,13230,12331,15096,4790,15635,11198,7495,7119,13912,8097,19077
5506,9869,19849,16995,10059,656,2449,18588,17356,11669,19481,7718
5507,1057,1925,19319,9858,3772,795,6512,338,520,11115,11113
5508,1817,13859,4914,15685,18154,1764,8446,5325,6518,4184,16050
5509,1211,12224,6769,4122,18112,3420,7290,7117,16466,19537,19468
5510,4606,10567,1195,17595,5910,1794,11610,11948,9174,7021,19700
5511,13910,19216,572,3832,3916,12364,594,5659,6512,6228,2763
5512,3670,4197,14898,13314,6707,12867,8282,17879,1012,3663,15358
5513,7587,18334,2903,374,8159,17828,2737,944,2565,12014,265
5514,18728,19060,7635,18026,8740,4999,18015,1974,14971,675,7576
5515,16412,11115,3564,8467,12330,1762,16602,6378,8098,606,15469
5516,3051,4153,12829,8766,1724,1888,430,161,2508,19914,2559
5517,16402,8553,17436,19287,157,6846,5282,858,12281,18728,10220
5518,4332,4758,6833,18064,7317,14862,5613,14815,10644,7811,6699
5519,17553,19829,3022,19423,15918,8970,6913,17632,1020,13569,5563
5520,12535,17061,10750,6552,9188,8920,11714,4560,1638,6773,19351
5521,3124,10954,882,635,16069,242,18852,17661,7560,14121,15680
5522,19969,18493,18117,10210,7377,8511,11817,14500,8865,3993,1572
5523,11932,9876,1002,5448,13147,6369,9895,18325,6176,15262,9067
5524,6026,8198,11682,9029,5758,7418,19376,505,4328,3848,14180
5525,11503,11098,1430,11563,9679,361,4461,17200,15821,10268,14519
5526,16486,14585,16916,3952,15605,11936,3864,16610,14007,7997,9256
5527,2020,8843,14838,7242,14762,9931,4981,15040,14269,12022,16904
5528,6778,14175,1055,13808,19389,15019,15788,3152,8653,12860,136
5529,15026,1688,13550,11371,16297,7188,19997,11123,2614,19713,3488
5530,1093,19694,18630,138,19794,17483,4692,9342,7755,8283,10435
5531,19331,10513,11957,1564,2337,17004,13745,7385,4635,18950,4777
5532,1774,15600,12412,13048,14444,4137,16010,3275,4441,14529,19033
5533,17674,19671,4872,9467,15342,13955,6800,15789,6594,9897,12986
5534,1515,11025,15671,17748,7302,2797,9122,5353,12065,12360,13405
5535,8751,19753,11315,4533,13384,7006,1561,16713,13417,5334,12762
5536,15107,16486,1317,14580,7714,11657,2270,15125,7760,11917,8009
5537,12453,5842,499,11729,1295,12162,1602,9256,16842,15713,8216
5538,18783,5822,13954,6352,9127,13726,752,210,15837,10103,7894
5539,12636,3785,13603,3525,9829,3143,1178,2333,6840,17609,11683
5540,19528,13541,3166,1088,11804,4215,11159,11895,9877,13554,3312
5541,9982,15705,7520,17460,14529,7166,12168,11006,10925,17232,15574
5542,9604,13532,4201,13399,13013,14157,9533,14803,6752,1301,8021
5543,4384,12226,7460,5285,11790,9565,10043,10832,420,12616,1467
5544,12246,16409,8200,3490,4624,19948,16890,17601,13794,7297,3641
5545,574,11452,19790,5421,16468,6896,14370,12854,17153,12486,14219
5546,10060,12499,13023,18608,15722,1656,8386,6975,11247,5263,6870
5547,19601,12226,17096,1715,18877,2637,4731,7954,12629,4558,7442
5548,13665,1683,4044,9618,9833,18964,14836,4361,17850,2436,10455
5549,5068,16947,9170,322,15354,4202,5631,8434,15294,19434,5799
5550,3857,10583,12487,15792,1390,8673,6524,1074,9673,5119,15427
5551,6657,13621,3294,9281,9425,1753,15008,18839,18981,9235,12792
5552,3471,8029,12079,16318,5468,15783,9811,12302,13543,12994,7207
5553,16546,18107,9318,15350,13118,14689,9013,2794,10592,12866,11533
5554,12855,10785,6455,8115,1901,14356,13422,4326,19912,8853,4650
5555,8188,10541,15057,6525,6911,12624,2680,1490,13724,9364,17243
5556,15194,4520,746,4706,10167,8084,19470,10438,9818,4356,4485
5557,1294,7751,19370,19101,7737,19852,19727,18645,13523,11735,6848
5558,7579,15949,18585,1563,7096,14981,9428,2993,10332,18666,17099
5559,7466,10713,1166,19548,9646,12457,3338,3680,6350,2424,14574
5560,17633,2648,11861,16366,7463,17752,1793,16058,19988,14680,1428
5561,3449,19338,11127,8999,5692,3335,12318,10269,1078,12050,1764
5562,9793,2997,16918,1140,16031,2629,17076,16416,7360,17013,16770
5563,12057,6408,8285,14667,14587,12358,19016,6950,5482,4108,7087
5564,9691,7480,13792,6414,6887,11294,12055,5711,1975,14302,12126
5565,15297,13052,7932,14528,13773,8691,5956,10539,5742,5025,10484
5566,14658,6443,10007,5702,16309,6075,17712,6261,8039,18435,4468
5567,6788,10683,2977,3286,5604,4406,6131,4237,16639,4471,18665
5568,18626,18644,16779,19448,11488,5347,8559,7151,9871,10095,8292
5569,2908,4778,17553,5645,15230,19735,14952,550,17300,8206,7883
5570,502,10782,4794,10116,9175,19287,6554,9026,14108,5710,12736
5571,266,16782,6742,16470,17649,8270,11050,19776,4293,15709,10973
5572,13241,18631,10550,9942,5105,13602,15911,7946,8942,3003,5994
5573,15294,12731,15077,18865,11285,16518,1220,11898,8701,3296,2061
5574,15006,16101,2969,1964,4962,119,7492,1392,13046,12309,14993
5575,4624,10146,9062,12905,13990,11405,7588,2713,9247,8124,9565
5576,11579,3094,13378,12808,16363,16852,8000,9814,16878,10251,13667
5577,8106,18225,5552,13310,6151,2903,13533,6208,16882,10359,712
5578,16764,15112,8899,13797,16072,18259,18461,17702,687,3262,16573
5579,4786,14691,3582,361,11314,16479,15073,13068,1346,5892,7838
5580,19492,7975,6823,7742,4763,1131,12684,11429,15783,9635,18375
5581,9686,19148,9773,7322,2342,1230,9560,13754,18027,12861,11837
5582,4785,1103,1889,999,9521,10326,5437,14583,16261,12643,5778
5583,9471,10051,10394,12205,18793,1883,5314,13376,740,3746,2752
5584,11110,13787,7914,967,8148,3067,1174,5917,18030,11152,6514
5585,2458,2166,4087,5222,11543,11351,6890,6600,17142,4841,14756
5586,14225,16277,14967,601,10299,15501,2752,1068,12038,11835,14641
5587,12140,9769,11998,8561,3115,15426,18894,4513,17516,9545,1009
5588,2131,6001,10110,13663,18347,11993,9563,13075,7549,18585,506
5589,3519,6556,18619,2890,13789,5029,13391,13497,4485,6100,5224
5590,4175,1562,19058,7713,830,17064,15164,13455,15914,8835,11090
5591,14899,11097,14148,15803,13767,6262,16052,19281,13704,2824,17499
5592,16544,18297,17654,8136,13193,10759,12450,14846,18914,4505,3055
5593,4472,6293,4527,4842,16767,18511,781,7053,4860,3946,7006
5594,3517,16230,16353,3212,16331,12466,17510,15986,11261,6031,8677
5595,4080,4077,14243,101,18381,8473,2936,11945,4798,15988,17265
5596,13941,18122,7079,15237,8661,3139,15772,10616,5220,1164,6824
5597,8101,16610,14636,14196,18649,8139,11561,15462,6809,2336,16043
5598,8089,7954,18860,1894,13162,12333,15751,3777,10041,12713,16708
5599,19393,4428,13407,803,2860,2294,3484,16656,4286,13399,16111
5600,862,4218,12066,7116,14667,2107,13907,1174,734,19014,15623
5601,8620,2733,11313,18092,2698,3623,18890,17935,11793,19347,4664
5602,4236,18903,15443,8230,1451,1680,1177,9748,9257,12563,15010
5603,14124,16657,16008,9303,16815,4410,738,7655,15681,6755,11072
5604,19187,12526,5654,19162,15686,10817,8933,1316,17043,19909,1328
5605,14737,1530,4435,6455,11054,15568,10919,11779,18790,2422,5622
5606,19555,6626,4138,4155,11637,5282,13361,17583,6672,11826,17546
5607,17570,19515,7655,12062,491,10444,13584,1383,2616,9962,14584
5608,19738,18585,8554,13466,3143,9255,13423,15375,19755,15463,6430
5609,9838,10987,7628,10341,8451,7198,19020,6151,11025,15838,2772
5610,5550,8621,3797,6180,4949,16181,13490,15634,15128,15970,17405
5611,12767,3796,2840,13446,4138,1344,11308,15397,18710,2005,4058
5612,15769,6475,3490,2462,12533,3864,9797,2951,3555,16169,3829
5613,14099,14938,12430,8875,18194,2476,4468,13744,4574,5561,14790
5614,8353,921,19768,15355,6166,6767,5913,15198,16126,4968,153
5615,16535,6535,11196,5150,10825,13737,18462,15692,9222,6407,14921
5616,17375,17428,11862,12606,16003,1963,3626,4725,5613,10777,17715
5617,5166,5649,13047,13986,17251,16588,7105,2106,13627,17971,17618
5618,9618,4411,9900,7615,16205,9582,10705,18670,19379,582,4592
5619,10063,15507,1468,14947,9642,5138,140,7001,3458,14042,17427
5620,3940,572,14216,16732,7038,18158,1231,10403,13641,13642,2592
5621,2299,6698,16841,801,524,3723,1229,2614,14216,6813,19719
5622,16875,18346,4470,6470,1824,5661,17921,4837,6246,19217,5117
5623,18204,2191,10905,18621,374,10120,18614,10900,18287,18513,15399
5624,11779,17448,12857,13745,18559,9729,5804,16848,8524,896,19130
5625,3763,18450,14972,2097,10703,16172,9074,17296,15013,9762,433
5626,15146,6308,1924,10985,6560,3462,16814,7327,435,16117,11392
5627,11623,9258,10347,2507,10356,5708,14360,16528,15498,7511,15862
5628,3022,15492,16318,12169,18325,4040,19368,14497,16780,3285,18809
5629,6222,11072,7317,4125,18622,15624,17369,7270,4104,1914,1234
5630,14197,7723,7517,1570,8293,9035,12883,7759,1940,16145,11856
5631,9691,826,11146,2481,8946,15324,714,3382,2543,1638,8120
5632,6679,1604,2042,14212,15397,8658,257,3806,15628,10080,3102
5633,10546,462,19130,2098,19748,11840,9821,8725,15512,14747,6038
5634,697,19718,13669,18293,2398,833,7432,18597,6698,8323,6032
5635,5178,7080,2276,6619,11240,15465,13915,5045,1448,9640,19104
5636,10160,6410,3085,10872,17928,12484,5600,9965,17890,18162,17948
5637,8426,2645,4662,10497,7807,11762,697,16675,15798,1946,4854
5638,11149,15394,1416,10013,17242,3280,7355,2625,13170,11137,700
5639,11422,1639,12344,16631,5512,6935,2675,11611,3278,14203,17012
5640,13719,182,1973,1639,16837,3056,18823,9644,1824,13438,18112
5641,11926,14610,5337,6861,2980,19859,16988,5944,15788,7034,7388
5642,1060,6310,8814,9297,10611,7142,528,13029,7602,15718,3209
5643,1602,9224,12542,11594,16575,8427,11024,15733,2473,13960,269
5644,4075,8496,14279,17803,9407,1055,13599,5387,15718,6909,16016
5645,15591,13418,7286,2798,9240,16378,18645,13597,15773,17995,19022
5646,637,10168,12858,9641,5360,4530,17774,7588,12622,17990,11475
5647,6743,8584,2123,19338,7078,15928,18689,8574,9590,11094,18438
5648,9757,6726,9626,19365,5912,11371,6126,16042,15722,560,8807
5649,3373,4499,16104,7563,18131,3792,1920,15168,14621,18023,2307
5650,19006,406,16865,12370,18872,17826,9655,15544,14039,6692,2574
5651,566,3015,671,1894,18462,14931,17125,7139,9574,16592,14693
5652,5207,2133,7767,7979,15758,19241,17932,17115,9444,12069,3469
5653,1817,6419,17440,11267,7989,11247,18826,9350,5835,4500,17542
5654,19772,13387,1559,661,18739,19130,4093,7315,6572,16973,9617
5655,11057,14336,2587,13062,11562,15292,14414,17632,8251,13228,19894
5656,17352,12133,141,15797,4845,885,9537,303,1813,1902,15160
5657,11700,12367,11033,3585,17983,13957,11832,2713,7976,3451,1674
5658,15310,9578,1297,18551,8536,342,7072,15754,2695,11337,7517
5659,9860,14322,6699,13933,4227,8122,3029,7130,4253,11038,10714
5660,5291,3968,17421,5611,8251,7833,11061,11529,11264,11432,5485
5661,7444,14948,3351,453,8244,8624,19863,13134,12517,3451,3734
5662,769,1153,10754,2286,15203,11923,13476,6952,14067,4715,2434
5663,10661,3147,19910,16064,17128,5872,5833,4872,6740,15870,16568
5664,13072,11806,18079,16857,6611,18399,19220,16564,7080,1577,7934
5665,14861,16168,3176,2073,10520,1432,14954,11207,16182,7077,19594
5666,11457,13401,2894,15949,4455,9420,13555,13807,14687,9164,10455
5667,12590,1717,2971,15272,15489,1652,18896,13682,11234,11718,1154
5668,1821,10509,16909,3520,8229,17653,9819,18984,16394,8539,6028
5669,4520,16766,890,1119,8376,7666,10113,18507,8873,19536,3372
5670,15148,13503,17329,19186,5484,8285,5562,19243,6224,19805,775
5671,7052,1748,11508,3499,10187,8113,4108,19954,790,11309,17709
5672,18083,12946,7372,14919,9758,7174,2886,890,7902,5650,2804
5673,2392,1371,16592,10868,9615,10155,7131,7077,10545,1937,16769
5674,13424,13029,2818,1185,149,3370,7970,11648,9243,13025,2434
5675,14522,14367,12153,5356,17556,10770,525,12803,3016,17173,18199
5676,16050,6014,1015,15135,16248,11274,15235,674,3076,2432,2041
5677,19996,19072,1090,489,16973,1184,18077,14090,5492,5099,14835
5678,7604,1306,7031,18829,17604,13343,13895,17485,14818,317,9108
5679,6033,6318,16302,10770,553,665,3102,5012,9231,15998,764
5680,11990,8799,15682,14515,5086,18168,14537,16481,10603,9463,345
5681,6460,16359,12180,7959,3091,17017,13012,13780,8385,1775,17068
5682,18934,12641,10456,6639,14672,4158,19309,14258,1522,3947,4883
5683,326,12434,5966,5775,15009,5880,8158,16604,924,17308,17147
5684,18538,12371,17470,777,16795,6371,12729,6051,3268,10361,2334
5685,18339,14794,10422,13337,19840,1040,2771,17418,9480,17226,11833
5686,7759,14319,13461,7383,14951,14369,11369,8933,17359,5848,19010
5687,10912,15303,151,2457,16371,13364,1997,19701,18155,3547,5997
5688,16816,3379,17431,5824,15058,367,11553,18916,15519,16609,14724
5689,4208,17772,9197,5534,1387,8027,16240,17108,367,7412,3709
5690,15051,9564,7172,14322,8232,9951,6590,19685,2103,11022,17839
5691,19405,7296,5664,2387,15034,12506,1346,16501,11459,475,16602
5692,16457,7456,4481,17125,5970,12206,14826,1183,7583,11804,4802
5693,5492,14892,18168,11713,7697,9252,18738,16448,5162,12696,14336
5694,12315,18718,13188,10316,9605,3284,1340,7654,3868,10929,19010
5695,14761,7212,8996,12052,10992,18064,10760,2131,1367,16997,19186
5696,15650,5938,12792,12485,6189,15039,4135,5662,18891,18474,12646
5697,16307,13634,18062,1142,1609,11233,11765,13830,1938,8961,8967
5698,17643,10553,15417,15332,14438,10933,19837,16522,7615,13095,13450
5699,8446,17166,2319,10114,14238,3120,6560,4940,140,18884,10453
5700,18519,1717,5332,14251,15601,12874,9798,19593,4288,6432,11261
5701,8614,4756,14642,3663,1359,2298,5864,11073,10735,16855,7424
5702,12251,9742,6175,17272,14283,12162,828,3750,13286,8440,14055
5703,18313,836,4957,4182,19673,10493,9044,3855,5598,12523,16621
5704,13312,14623,18160,11843,14701,12193,14970,15199,16482,16239,2581
5705,6521,18816,10437,13415,9558,4586,2904,230,8426,12568,958
5706,5390,7130,18800,15450,18848,12206,3559,6868,11394,12045,5335
5707,13420,2213,10409,8633,1460,16510,8861,9767,15461,199,1162
5708,8223,14851,1522,9870,8358,9282,7766,15807,2180,10370,2540
5709,3666,16436,14748,12403,12507,12499,9839,16635,4787,16115,12514
5710,5981,18563,11357,15372,2219,19898,16892,11192,6737,15197,4832
5711,8738,266,4202,3817,14803,7285,16381,10255,11965,10520,13760
5712,10230,483,1443,13192,5865,9083,4670,10540,18413,17659,4119
5713,16431,2112,9218,10119,2205,2989,4964,2186,6662,19804,16212
5714,5113,6651,19185,14547,5499,16197,4101,13665,14402,3999,16511
5715,8711,16032,3890,10850,16698,1675,3000,15490,8381,3293,15023
5716,10710,15856,1328,7985,3769,4294,11727,2137,9182,2171,17295
5717,8581,13767,13221,17541,17450,11555,9845,9337,19096,15726,18627
5718,9105,12209,14937,16713,17804,5150,11199,19439,10749,1450,14092
5719,17182,8156,7786,17080,16976,5808,16861,3776,5296,15871,16513
5720,7720,5262,10658,17101,19430,17717,18656,11134,5289,12363,6681
5721,8701,10832,17822,10337,16151,8701,14363,3109,4421,17951,13284
5722,15516,2538,3771,9357,16296,4548,15850,19728,17989,12920,7521
5723,5797,17494,7969,13978,19083,3786,3160,18011,10030,812,16746
5724,11839,1693,1725,11274,2620,9635,14393,11504,10903,1057,2381
5725,19829,5111,4601,3385,13819,17505,17012,7153,10734,19621,11657
5726,2153,2167,16849,14583,595,11683,3630,16750,1625,6364,8292
5727,16932,1914,6055,14745,5741,9720,14605,16925,16845,6113,970
5728,12123,5047,14690,1700,1213,1708,14259,10558,5781,1041,18891
5729,5281,6488,3147,3325,7032,11109,292,13504,4033,5629,15307
5730,5400,18810,175,17650,2419,2960,4491,4121,12364,9225,11722
5731,19312,11995,14953,2928,6442,3115,2061,11938,6732,12801,430
5732,1245,15161,12796,16184,14625,18006,8358,2964,10852,11855,14776
5733,14012,17235,4340,5315,7988,3829,12769,10898,13104,9779,8675
5734,8858,4677,4023,7559,6286,19404,17831,15802,10745,14819,6452
5735,15215,17032,15802,12363,14182,10579,2486,13131,10752,19934,5616
5736,18011,5235,18069,3612,5117,5334,13024,3796,9878,11867,1819
5737,6844,17235,686,19860,6450,10069,6262,15558,6487,7450,8320
5738,3988,3263,7962,1474,16357,11194,13043,9965,6557,19039,19346
5739,12477,3998,3993,4705,6247,6494,13107,2678,6710,18286,5174
5740,8889,19158,3050,11121,5053,17607,2122,2035,19820,10510,19195
5741,18108,15241,14862,1008,17240,10314,15247,16537,1857,1464,17964
5742,7069,6912,3769,4623,13915,8854,2258,19792,12667,4656,19538
5743,10689,7490,11364,16139,202,8791,15210,12594,15386,391,11646
5744,11776,14075,14419,692,4578,11230,4257,18665,1026,18394,7438
5745,2803,2404,19422,18580,2366,11840,3401,2676,5313,15015,5628
5746,15184,2256,12091,16237,10669,4077,5833,17303,16746,12886,18125
5747,15034,8259,3371,14533,10772,7721,5373,7717,12839,10873,10757
5748,1551,2735,11898,9383,18081,13439,14316,5790,4260,16852,467
5749,15618,8337,4204,3812,18905,15189,6086,11730,2385,11820,8666
5750,1375,10616,7226,7254,15167,13980,5047,17305,18985,2754,17022
