"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
6483,11687,7238,2375,16900,10480,17585,7252,13518,10682,15235,17937
6484,3982,8961,9062,7230,1130,12900,15335,5145,18950,3161,13794
6485,4270,11249,15819,12043,4843,3293,19720,3515,3981,5524,13708
6486,7865,9363,11009,12027,7985,8422,2581,15745,6729,2710,8727
6487,10833,13609,11645,1521,3014,19973,16181,538,17607,887,16244
6488,12629,19246,2263,15357,2588,10328,819,11230,11935,6524,13069
6489,3856,16125,15054,2636,11611,9321,9418,18274,19332,11567,4127
6490,16924,8992,3751,6778,16078,11581,17965,15333,1905,3544,15278
6491,8353,12364,7489,10410,9045,19657,14961,12894,9112,7006,5520
6492,2486,7269,4360,2305,5390,14518,15814,1574,6849,6526,9170
6493,15243,17404,1717,7464,2296,2023,8651,11439,12090,16220,3289
6494,16806,8229,6104,18905,8900,19497,12577,8739,8482,9650,7997
6495,16068,13449,4854,19138,11492,10933,4869,1083,1551,892,10554
6496,15016,8990,15078,8206,6066,5927,11341,6721,6817,11272,10529
6497,18577,18196,4929,17930,2810,1599,3316,7431,9034,10021,979
6498,4878,17377,15469,5730,2990,6957,4590,5535,16005,6940,8829
6499,185,113,5090,17826,16558,9286,13090,6210,7983,17218,15719
6500,7357,12310,8469,4988,18651,10528,15578,13796,18070,17071,3651
6501,7190,6357,15792,11034,12234,15398,15936,18653,19513,5426,17836
6502,8209,660,9626,4018,12122,3316,3972,10110,15093,13926,10871
6503,6866,8065,17779,6763,14796,9247,13510,5554,6703,9920,19418
6504,5468,5417,3485,15952,5835,16518,12273,17055,422,10402,4317
6505,1556,9618,13371,13589,14664,11284,3820,8831,9053,10002,14057
6506,13361,4438,12237,8533,16745,19010,6569,14696,16958,17752,12876
6507,14317,7291,15332,13874,16397,19144,18689,7396,2902,9754,4759
6508,855,7633,5674,15991,2578,13360,9937,1840,6929,11610,15529
6509,12138,17348,16498,2134,9357,3017,7557,12134,4243,11652,12235
6510,15014,17909,3153,19788,5783,16184,12593,11409,19365,3313,13001
6511,2693,5511,4121,12197,16402,4707,16911,7915,14561,17873,879
6512,8897,15153,18602,18266,9672,844,4394,16006,6841,6701,13413
6513,9066,11237,16326,19470,9634,17929,380,1111,6661,2276,1105
6514,10514,18173,9804,18126,17676,16779,16055,15976,6206,3390,12906
6515,11533,18765,17005,19956,9508,770,11292,13873,18752,14617,6332
6516,4785,17876,9313,3837,1222,7161,13597,4603,16732,9895,145
6517,12787,4099,3600,17976,17591,4620,4788,19134,11344,5859,2193
6518,2103,392,6127,16057,7735,5321,451,8446,15768,5349,8687
6519,14813,14218,8591,11324,3397,7564,10615,131,9727,13236,10140
6520,3545,10602,3719,8062,19935,9174,1849,6905,11006,2937,18734
6521,10401,18190,3241,8763,417,16039,18493,997,9374,17289,12022
6522,13858,1030,19134,6569,15997,8527,19745,17042,7960,10174,17574
6523,7992,8024,13831,15867,13517,6322,16797,12650,6684,15161,10252
6524,11224,4105,1046,12502,15828,11827,14623,11750,2420,17511,5546
6525,19364,4525,4539,1348,468,1049,16190,1686,8056,12238,1842
6526,19205,19902,14622,3719,2946,4330,1220,3758,19137,13783,5242
6527,19893,17429,17256,12533,10521,1491,3177,18413,17885,2123,18827
6528,19637,1430,16304,16438,3688,233,11653,8193,5430,12895,449
6529,961,14888,9918,3044,18421,5249,5180,15315,539,16202,11578
6530,19102,14306,1502,8601,1418,12660,15923,19684,10555,3499,2615
6531,12010,13857,15767,14625,13372,18176,18224,18291,173,4719,18474
6532,19360,13225,4713,19196,5210,9054,13514,14180,14723,7871,19787
6533,10401,14712,4237,3424,7577,4548,2170,14986,3917,19657,5369
6534,14710,11123,6868,6066,4368,5830,5604,13567,16409,1826,14704
6535,14228,15982,13346,15045,9811,10028,19109,4461,5677,12008,9849
6536,2294,17340,11010,18542,8316,1396,14390,8014,107,1067,15505
6537,12069,11820,11236,9227,1343,6044,227,10854,8539,18183,3840
6538,9760,11410,6460,10386,11120,16671,13936,19051,1755,11415,11234
6539,15043,8726,10316,8776,9577,14797,510,10076,649,12768,17527
6540,12652,19941,18329,10466,12176,19530,5253,14028,6307,12721,16560
6541,17782,6091,5835,11124,5428,10008,1787,3807,1958,5581,11720
6542,13754,17783,11877,5865,7987,7010,2969,3027,5970,950,2016
6543,3566,6108,9640,3451,10134,17575,8624,16563,2268,9270,1463
6544,19040,14909,946,6736,18920,7934,6136,19988,9781,11643,2976
6545,12517,2899,17963,17895,1510,12156,6314,9569,16890,10213,12333
6546,19337,7919,5477,10791,18145,2361,14141,11645,9867,15680,12040
6547,15149,12651,8778,18180,19340,8135,414,8687,5271,413,16554
6548,13866,19812,6603,1028,6476,14996,5457,13639,17742,9395,10127
6549,17387,16179,18961,8592,4690,18171,19404,9228,1821,16462,18515
6550,4138,3038,9167,12130,12795,16790,6166,18139,18417,679,433
6551,776,12676,19444,9257,10003,3297,4527,10008,10736,11069,14596
6552,18149,1998,7260,9581,2456,6004,16315,16021,16129,19326,13380
6553,19235,4932,19261,18019,19577,2608,11742,1059,17946,16320,757
6554,17918,17691,16324,17546,14982,19027,1850,2840,7882,17486,8226
6555,4067,12099,16013,2859,18937,19447,7866,16022,4579,486,19223
6556,9490,8519,14504,4345,368,12607,18282,4200,14136,6240,13670
6557,4267,12283,3429,19741,11809,10897,14479,12300,16241,7315,12871
6558,9689,18382,7210,8474,5321,14053,2063,5899,14369,14056,3154
6559,16619,16477,8509,6282,1298,14961,3206,15281,9814,1214,15472
6560,10430,14614,14248,8727,17238,4997,11305,14351,16651,17162,16697
6561,5448,2449,6702,1452,16253,9590,2750,18235,18586,9994,2602
6562,9055,7138,17615,16867,19556,15357,12873,1557,1806,4581,2491
6563,6040,12665,18745,10714,17688,17419,17437,17625,6647,6268,1281
6564,14272,15742,14455,3616,769,15463,13268,16799,6508,13835,3027
6565,12308,10422,17611,4553,11370,19746,4063,13162,5160,10448,3778
6566,1993,5339,1107,17289,8792,8472,4258,5171,19216,15119,4826
6567,15881,18104,4054,16550,2919,18862,1313,14371,17217,3838,6937
6568,2771,4188,14134,3392,14248,10274,5517,2351,17879,6520,10787
6569,10759,17596,5131,12369,6501,2316,1073,6307,800,13578,480
6570,14401,19303,12042,16167,285,18581,18384,10301,7793,2170,10203
6571,363,18067,10220,11991,15291,10444,18634,15513,6321,19440,17492
6572,8099,16965,2525,11847,3864,2017,14060,5661,10674,17428,9331
6573,8992,16360,640,18623,16318,17107,6438,8874,9434,2187,17943
6574,5732,3621,3992,5706,15355,14885,8882,5682,15010,16099,2134
6575,15550,16539,5525,1147,10926,10857,10565,18353,7078,12768,7326
6576,8372,19921,6329,19388,6841,514,16848,9681,16301,857,12263
6577,4206,1550,4908,8092,6124,8871,14155,7627,17838,17032,5005
6578,19035,13043,16239,19403,19376,2658,4413,1260,12694,2784,8307
6579,18096,7827,7317,9435,950,19063,3314,3588,3103,18118,14337
6580,18665,8814,11996,8619,14423,3562,17540,17095,18967,1782,14128
6581,5630,16663,2588,12574,3411,8071,11983,11194,19526,4596,1573
6582,19287,2056,11136,16805,1684,10940,12390,9260,1286,15553,6063
6583,3625,8759,13736,7533,13449,16402,1844,11464,2839,11094,13256
6584,548,1643,12094,13362,17989,799,2212,5955,18384,6046,2866
6585,3533,1557,16794,4005,16728,2423,3667,19142,2865,10817,16592
6586,10389,18121,3374,10331,11164,11614,13308,699,10215,9212,1208
6587,4323,10913,16525,5399,7445,2355,18685,2415,6782,14718,3147
6588,16660,5109,17396,13545,2147,11408,10666,12100,4324,7817,7451
6589,12320,9486,5307,16385,16617,17995,12565,13898,19982,532,14752
6590,15342,3692,7064,11328,6110,18835,8234,11769,18000,11950,9139
6591,7542,7845,16952,11922,12721,1510,14292,906,16567,9491,1340
6592,7487,17600,4366,19477,15352,10327,8138,270,1678,6300,16884
6593,4478,13790,6931,16863,962,8280,13915,1449,18652,6881,5675
6594,5507,10521,17375,15191,3886,14426,18063,19348,18133,2349,17360
6595,7607,13239,9329,2231,11127,14337,5920,13998,19885,13332,19530
6596,15736,19850,3266,9319,13271,5182,16315,19344,13339,16209,15065
6597,3968,19913,13217,13937,16102,12216,6276,5053,10326,3661,7204
6598,9678,4187,13169,16742,6771,13144,1376,9528,8134,13031,15058
6599,15513,5546,12453,19157,7767,16511,6926,10189,15784,14086,19700
6600,13735,16570,13245,15863,9527,19776,12234,15977,11508,15274,6340
6601,8795,12155,11986,12115,2197,17775,8308,19615,12485,2514,19405
6602,7038,6518,6652,5221,7167,15047,7032,16073,17371,15879,592
6603,17804,793,18773,10522,2378,8439,16883,10100,19395,9424,4471
6604,4502,19135,8996,5580,6405,12772,16719,12325,7784,1575,3896
6605,6578,19372,16092,7001,11357,17446,18403,12415,9303,13557,9476
6606,2284,19114,12265,3161,5264,2869,15000,13942,7735,5387,10673
6607,12630,6723,14545,17020,11708,6548,9428,13688,2388,18241,16499
6608,18215,15349,14116,14435,7070,5289,15744,12261,6824,9782,18923
6609,11010,13453,8129,7156,16541,16912,5682,2327,2154,5726,6126
6610,12056,9234,16009,4159,3836,3038,19128,6429,17145,16084,7766
6611,5817,18227,1163,17635,7260,16747,9174,14542,18009,11351,4897
6612,5035,11021,9834,12062,4047,6225,18107,826,9724,18040,8516
6613,1460,14891,16937,18621,9559,14279,16991,5413,2735,19827,10844
6614,18923,2745,12955,7914,6833,12905,10326,13690,8071,3734,1739
6615,12686,14923,2759,12731,858,19230,5892,5052,12696,7020,13492
6616,9583,19049,1669,3882,8038,2550,11684,4186,12196,16974,18935
6617,712,15950,12783,14545,671,789,7404,2553,11174,13264,18708
6618,4723,13677,17147,10382,16043,7843,5456,19280,3965,14015,6049
6619,2222,12691,10723,301,11360,7511,878,14633,9443,7934,12124
6620,1586,15502,5484,19898,11270,9789,13808,17893,19765,7709,16666
6621,9002,2634,14825,1422,17716,13681,19640,1917,19920,5747,4174
6622,11530,2397,7288,10757,14182,14995,4233,6866,265,13060,18363
6623,16332,5551,11728,18460,9534,2284,11953,1810,13508,4946,4439
6624,9997,12267,13350,1689,14641,11482,4784,8889,2100,15514,17259
6625,8812,747,13271,3900,8876,9912,4465,16809,18431,2101,9544
6626,13529,1451,9724,948,16386,11068,2488,10157,16556,6363,17427
6627,14743,10573,717,8498,4786,3890,11716,10503,14273,6861,8545
6628,6211,7116,2027,1405,14958,17823,17450,3873,16859,12159,4136
6629,13105,18534,16981,2134,14312,13480,18362,398,9207,12759,2531
6630,12728,8806,11121,17484,5860,6482,6506,10478,7548,11691,11813
6631,17431,9484,9544,7642,11072,1872,919,9006,9180,12319,16884
6632,19383,3170,1841,5017,9223,7891,12047,14454,3646,7540,10270
6633,13859,19821,5674,17917,5728,2949,10566,18029,14449,1266,3159
6634,19403,8049,10037,619,18558,6543,15621,16915,1885,7772,19970
6635,12501,15539,8610,6374,280,12627,10057,13878,13076,6985,19269
6636,19280,13380,9139,7380,16955,4837,5239,7951,14158,2358,3130
6637,4060,18592,13523,8097,15583,16605,15872,270,14521,1668,11648
6638,1593,16718,11052,19671,14394,5677,7209,7548,7592,9354,947
6639,5066,6016,8353,13066,17795,2828,9674,7581,19976,2642,1568
6640,11240,11216,13588,16869,17581,4472,17258,5505,17214,16676,350
6641,13550,10016,9231,10463,3732,15766,15058,7567,4094,1434,13924
6642,18226,1043,16129,3995,9227,5226,9986,12842,9005,275,930
6643,14987,11420,19224,12101,15349,13120,19006,18664,1022,7952,15402
6644,14412,19867,18138,4271,10134,11147,371,224,14699,18433,5717
6645,10245,10299,19954,15678,890,2626,15128,6916,8762,7164,14625
6646,11461,12912,19035,16536,13890,13432,18548,6585,18016,1690,13071
6647,6912,17977,7920,5256,17391,12039,11121,12329,19731,6875,17479
6648,5499,14071,10024,8491,5400,331,10262,8138,18627,6013,1189
6649,16620,19976,13801,17508,1316,11341,535,3912,4247,18019,279
6650,663,14560,11145,1385,19966,10690,6271,4722,11436,1365,16804
6651,6661,19081,2264,13356,6997,2826,13641,7014,4458,10528,3548
6652,17785,13360,11357,11957,7001,2085,7116,11230,16840,3541,3992
6653,18492,4153,10029,10425,6597,15113,5679,16688,2010,15368,8478
6654,14879,19554,200,5011,11322,886,12158,12994,13164,4365,17687
6655,15246,19117,324,14295,5429,16892,2239,18851,4519,6558,9318
6656,3462,14106,17852,9103,15105,13752,4658,1770,6036,1535,9829
6657,11078,14456,14348,2399,18959,19039,5215,15517,2993,1811,8252
6658,3311,14884,13621,19842,13950,1932,8945,14797,9406,14165,4629
6659,1364,19395,1582,352,15378,5518,13431,13252,9797,4707,1402
6660,7549,13188,210,6431,5980,9157,14297,3200,14701,2544,8258
6661,15709,13842,18482,2688,10138,14846,8501,19979,14131,15979,19642
6662,4334,14563,7517,13699,7471,18361,11197,6463,2135,14043,18581
6663,14424,19370,9544,14157,2681,333,15689,16709,1971,1023,9554
6664,17225,17882,4263,17666,303,18037,11454,16432,16806,9219,9590
6665,19826,4477,3753,8168,11380,5135,5574,8307,9968,15374,7069
6666,11020,12520,14861,1930,13640,8989,11827,4028,18502,996,15152
6667,11822,16326,19929,8249,9566,738,11106,10754,12585,7256,18596
6668,8193,16335,18137,1482,598,4487,8065,2509,12374,9977,1162
6669,14825,16983,12265,2206,17059,580,3204,19146,12000,839,2539
6670,11810,992,6097,17658,19116,17222,8184,7768,2510,3904,4581
6671,11802,2391,12668,16639,11582,2048,15085,14606,16094,8860,16464
6672,16088,10575,7804,17362,4085,1353,3141,14614,18911,8865,9119
6673,2303,16981,11671,14910,13549,16296,597,3964,4107,19341,1744
6674,11310,13137,1995,2902,19445,8023,9379,9673,18333,5488,3370
6675,11438,6153,10832,157,9020,3209,16252,4005,1300,8065,12676
6676,13070,19802,11448,8845,8500,15002,8427,15005,19922,5939,3631
6677,19654,212,4474,14620,2382,967,13237,4627,3601,6979,13331
6678,13326,5759,8451,9065,19765,14436,790,5616,379,17419,9968
6679,11117,3502,2710,6958,5390,12693,6753,2238,4180,7481,1734
6680,17745,19667,12440,4429,18068,8007,7474,5551,908,6644,2559
6681,12617,2833,2990,2014,1164,11399,379,11594,11344,6670,4847
6682,4221,3956,15431,14755,9635,16320,4310,2352,1100,6398,8050
6683,17871,14139,17939,19255,8905,5906,15090,9177,4605,7322,10396
6684,3535,16511,5975,15276,7691,4103,9738,1203,18242,10252,8824
6685,2435,2401,5368,13152,15935,9359,6643,13687,2171,4549,18930
6686,12291,17035,7535,5975,8011,9272,16165,5377,12835,8588,13687
6687,13953,7861,4438,17374,11841,13682,17528,8496,9499,12703,19137
6688,13440,6342,11854,15776,18748,12722,13571,2141,9467,10992,5434
6689,5375,14858,255,2919,7475,8165,18607,19527,9715,16087,9443
6690,3457,3699,8252,11876,2131,581,15105,19868,3613,5716,12407
6691,17033,12758,9373,5477,5331,15495,7748,13075,13610,10033,4429
6692,12356,18633,13985,6860,6512,8778,13441,14802,1523,18322,2280
6693,12935,8130,17567,3517,16426,5045,10209,3441,11810,16894,9537
6694,18053,971,16602,2588,5165,6985,4446,16849,3949,8953,512
6695,6041,1007,1897,5969,4025,13671,19852,10320,7825,11810,18738
6696,5003,2802,826,8044,11304,18783,8933,2244,12986,6763,15203
6697,7555,15213,754,4067,12662,2231,4031,9718,2895,4291,10957
6698,969,7300,15898,13200,13627,10921,7386,9775,1541,9214,13717
6699,19007,10318,3321,6065,4016,17823,3210,11513,18718,4591,19029
6700,14602,16309,16266,2589,10544,9713,9773,19613,13447,4428,9091
6701,17831,13564,16660,15231,15267,19741,7331,13945,19258,18512,6038
6702,2641,648,6807,11080,8679,19797,2826,13791,14742,3798,12649
6703,18788,2332,6764,2607,8655,9525,12981,18123,7084,16250,12328
6704,16350,18848,15298,7731,4092,10780,9064,3264,10422,4763,14612
6705,5773,12011,16186,11405,12185,2573,17905,4123,19910,15301,9966
6706,14982,12329,2450,2599,3717,10321,8949,8274,16992,3518,10869
6707,18549,6639,14447,10279,5390,18486,9711,5548,8865,13825,8088
6708,13362,5118,3235,3367,10745,7511,12564,18691,7953,10605,19295
6709,3186,1507,14091,4834,7447,10238,15826,702,4879,2814,17518
6710,16976,3532,17589,17911,19315,19705,8664,15188,18141,13975,11810
6711,16535,728,16201,5823,10702,10036,14857,14402,8702,8687,8669
6712,15903,10707,3592,10708,14250,6386,5472,924,12916,5487,13220
6713,11919,16153,16153,14750,6610,6763,6274,8089,8050,11031,7561
6714,10090,5782,9865,9900,18613,3753,17808,12822,12079,5490,15936
6715,12772,3028,115,19073,15951,4962,3146,5295,18875,1738,9185
6716,1555,9211,18456,2152,10434,15207,6880,17773,15607,1254,11139
6717,6093,5918,1528,4254,8953,10569,16073,12634,3804,2678,5291
6718,14080,12310,8016,11185,3882,12578,8129,19517,3193,14880,18269
6719,10770,6039,1028,16393,6415,10395,7862,16559,3954,16474,9872
6720,12235,17251,6349,10521,717,12851,2452,11409,14942,7861,2541
6721,3425,8883,8668,7357,15763,12634,16559,12804,7401,13363,15423
6722,2683,197,9372,16732,14403,4846,10026,19287,16279,10629,1487
6723,12131,5232,17571,911,19449,13507,19916,1149,9676,7985,2893
6724,252,13243,6800,3110,5819,5848,2035,15464,2275,9743,13947
6725,18430,19365,17359,9042,8796,17247,19647,7463,14216,17894,14923
6726,4907,7704,17404,9367,12723,6286,6941,8892,3597,5533,4645
6727,1100,19370,5850,17901,10525,15410,8078,16584,11066,5846,19053
6728,807,17884,2577,6592,12079,8482,14314,11459,6910,12080,19076
6729,11425,431,15888,17935,985,19103,18795,7797,11168,5835,13940
6730,9498,1896,7693,12295,12315,11368,9853,10504,10810,6756,7736
6731,1218,6614,9607,8295,19448,13321,7321,6299,3386,2400,13269
6732,17546,5991,6786,4767,13708,2146,15972,14053,12702,18870,8310
6733,16965,296,6908,3831,1765,1406,15343,1090,11447,8451,12722
6734,13475,9699,6800,7090,14534,8242,1897,14473,9273,12686,15283
6735,11739,11341,1602,18088,4231,15327,14202,3949,12754,18318,13300
6736,1423,9760,4325,6288,5382,8789,18647,5295,280,3328,17709
6737,19537,13345,10431,9963,10032,10487,17437,5040,8532,18696,13515
6738,4262,9044,16408,2595,2644,18248,18663,8036,134,8558,12895
6739,16300,19036,8024,14941,13985,18147,17965,11627,6916,10945,16822
6740,13888,5809,18610,1985,7701,6622,13428,3458,3148,3677,17517
6741,11134,18344,2284,12202,16171,15323,12707,14120,14404,17189,10261
6742,19705,5486,2246,12497,3712,7302,17649,18043,5606,5166,6676
6743,13785,3872,12010,5653,15112,984,11555,4832,11472,19985,15344
6744,8689,11095,5844,15013,12131,17474,6505,14514,14071,12381,8235
6745,5038,920,2057,12725,3805,19714,13099,2288,249,12139,4156
6746,441,2778,12132,261,12504,7864,18484,1783,13753,5455,5141
6747,12953,19837,16880,15666,10898,1409,17548,15960,14463,18945,11780
6748,1412,10105,5560,3035,7208,6393,15399,10197,1514,12185,11379
6749,9319,19767,6144,428,10578,17065,16339,9134,5812,17490,17271
6750,10603,3511,4794,13451,7128,2613,3177,5958,18162,15335,16595
6751,9109,17421,17411,13671,2471,2173,3574,10131,4047,7977,2102
6752,8339,10944,4875,1260,8388,5386,17375,16656,11393,8940,11293
6753,2063,7964,13932,16528,11913,16944,19942,12429,282,12091,6092
6754,18468,13826,17490,16558,4472,1786,7413,10444,15777,18434,4395
6755,9310,1935,4826,13290,5286,4319,12900,14636,2590,11337,1826
6756,7020,15571,15647,10736,17184,12236,17788,19575,19329,12586,15568
6757,12154,3938,12737,15835,15657,2202,19340,7911,8376,8367,12052
6758,9802,14037,8026,4191,8513,3983,6910,9332,11383,6840,1449
6759,12661,10863,17584,19253,9670,2055,2472,16544,13055,8829,13786
6760,7349,2012,19204,4399,5946,8981,8098,19599,14522,18064,10252
6761,9208,10188,11769,8156,12546,7703,19824,8214,13869,7836,12313
6762,9548,18261,2532,10701,3303,12112,7646,3349,7941,2018,3214
6763,8340,9134,13458,2188,18144,6387,13294,9038,2227,3179,18975
6764,905,7275,13625,7564,3359,18820,13792,16640,18821,3967,13803
6765,15623,2999,13072,17180,16688,1239,15131,486,12607,3095,17097
6766,5548,9448,15865,13303,17267,631,7937,10714,5517,8200,14408
6767,9845,9816,12821,3662,1901,993,10886,4685,7361,1801,14599
6768,7114,8931,13908,17906,1214,17477,11396,5795,1449,9395,3236
6769,11053,4013,1730,5683,778,2015,19860,6983,1783,3444,13523
6770,3448,19618,2094,16851,3185,6299,18122,10866,8678,18148,17387
6771,7014,10396,10725,10365,3772,5843,12700,9046,4048,13238,10387
6772,16409,17074,10486,8031,500,2825,9387,9049,804,17261,265
6773,9100,902,4034,13776,8686,2320,18226,6669,1606,2700,179
6774,10461,13357,3040,13160,5500,8476,5996,14086,11399,4426,3882
6775,9003,15423,14072,5797,3046,5100,18680,9256,4776,10932,7446
6776,8626,3249,19274,3461,15785,556,4460,5498,13680,3058,6134
6777,8449,12958,8835,14480,14493,4959,11772,4675,11003,3739,11237
6778,10442,780,16357,3755,12280,2801,11611,19671,7076,14901,9700
6779,19702,14770,7972,16905,4989,13955,3271,13793,14727,11103,3086
6780,17667,12378,14727,18377,4352,2299,7957,8568,7909,10009,14037
6781,18418,8110,6597,934,9486,13108,8430,12086,19880,6507,2227
6782,8760,16065,8958,16360,17731,7054,18024,5371,18019,9707,5741
6783,9500,13169,4663,1074,15549,11024,13506,8051,3716,3632,9289
