"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
1764,17333,949,9926,11256,17960,17178,14029,17253,19744,2895,5724,13022,14834,14235,13179,17967,12359,17998,2618,4719
1765,5740,675,2035,8540,18940,9182,10580,8437,19003,10827,7649,16117,13215,3573,19447,7783,16664,152,6829,13309
1766,7531,11802,17595,9111,14423,18294,19897,19358,15319,16726,14764,703,13047,14564,17859,18254,14272,6921,10399,10770
1767,19918,8236,6598,13969,18769,12096,3075,4581,13296,6258,5430,11519,613,1294,16154,1857,17811,10384,16086,19523
1768,830,1858,6663,7955,19119,9261,3477,11838,166,6895,11264,6374,6666,18479,13545,18618,4520,13507,9099,11432
1769,2611,14386,10445,13274,11159,10682,6789,4888,9717,7866,8280,10712,9981,18341,18731,1332,5741,16551,11307,5770
1770,13636,2424,2114,8516,411,4307,12273,18608,766,6467,13259,5799,18761,13517,3449,11395,4132,1637,11417,6070
1771,8824,5818,726,12854,19718,8714,1674,890,7404,1051,3280,4125,11494,8219,2463,2148,18684,16679,512,12288
1772,11528,4011,19982,17902,2831,8082,10327,2328,14042,7825,11747,8917,359,2953,3399,15090,4796,7520,14552,15212
1773,1087,3217,5757,3967,5426,16546,3777,14226,17701,3251,16036,7857,516,3365,2860,10739,910,19088,12958,15578
1774,19258,15991,2654,10460,7312,9287,4115,7825,2354,8226,18904,6488,9235,11051,8747,6134,18383,15429,16515,9468
1775,16046,16709,14738,10860,14975,6272,342,16134,11348,11622,8605,18863,5607,5063,4440,15960,1447,2675,10532,7065
1776,4365,16575,18361,241,6685,19832,19855,18828,2266,2606,9499,13974,19916,13873,10124,13936,15784,15404,8746,13111
1777,19145,7835,3504,4419,535,19966,11885,12448,14626,14588,1359,5006,5596,8654,913,16156,5672,5953,4889,4475
1778,5921,856,376,19872,16230,6878,9116,10590,3834,2633,2020,1120,4471,3968,11412,2048,4527,12197,11379,16227
1779,6356,1711,3572,10769,7900,1382,16889,9488,3252,18519,5554,16736,7267,12047,10768,6273,15259,11800,17566,17661
1780,13523,6250,17740,12342,10939,15690,8018,5345,6270,1843,15111,4074,3783,19093,234,5919,17096,6641,5715,11168
1781,14446,16281,5340,14936,6835,15334,19321,14480,4583,16373,14915,18769,3596,8681,18108,2654,3789,2248,10647,19406
1782,18843,4643,15052,11475,18419,11681,12952,19166,18680,18343,7440,10958,8441,9508,19313,8449,9692,6248,10790,11802
1783,16319,12787,10869,2049,10604,8043,4659,19545,13649,12023,6861,14452,8996,15272,12534,2279,3865,8167,12565,15066
1784,6902,11855,13919,12884,1713,12494,10203,18773,2383,8218,1353,899,6651,16391,15558,2379,7778,13782,16891,19512
1785,2675,676,15450,5129,14098,17486,2044,16392,18589,15107,4256,7234,6869,18483,17936,1469,4553,8465,6362,6713
1786,4933,11034,7891,3027,16991,2830,16074,4440,19740,6732,3033,375,9914,15194,9810,1285,8863,2855,10963,2631
1787,16166,14820,6749,14737,1397,5326,9202,10432,3566,13792,15303,16149,5858,19829,5932,10733,11272,1212,7080,7004
1788,9001,15581,1174,10141,18664,11600,10621,5299,19231,9200,19137,17705,5915,15847,17331,19698,19657,13318,18099,18096
1789,19740,9982,2755,1357,16655,8806,10422,5707,19699,4423,19123,15907,19516,14069,10736,11001,2247,7303,18746,455
1790,10697,7502,7034,720,1035,18716,5722,14622,2806,11582,13244,3198,16531,1796,15610,7795,15811,1553,5939,1407
1791,15843,16129,3271,19775,1877,3493,17985,7357,3563,1471,13081,10822,7293,12227,16593,7114,14853,18396,5310,1467
1792,15533,15533,11784,9702,18016,15061,171,7222,13433,316,6424,9216,13705,3178,4696,17056,7651,4373,2243,7801
1793,12428,9659,18473,10734,6169,16172,2425,15814,15140,17571,19350,14666,14334,2036,18404,15991,15253,4221,7744,2643
1794,4660,15165,16144,3015,2947,5593,10538,8369,13549,19822,3867,12903,16247,12144,4847,2050,16898,14223,3552,12184
1795,17298,9173,19216,16870,7869,12762,10276,2162,2457,14909,16864,4472,5855,18664,18100,4099,2656,2550,9387,1105
1796,13118,9558,17486,4489,9300,1483,19115,6655,19172,12465,10507,12140,18768,10553,8481,5088,1435,15258,4340,4963
1797,15953,7077,5696,9738,4402,2208,13453,5495,18782,10348,5691,18497,9308,1765,7789,15639,13088,10414,17521,7465
1798,19037,1178,5624,2746,1573,19606,4549,5019,12624,15603,3158,13614,17457,7295,15688,16898,14464,11110,17316,4615
1799,2505,8935,19083,8382,2090,7825,18263,15340,16079,9325,14080,18735,11738,14701,4810,7007,3089,2317,4439,7644
1800,10355,3836,13556,2309,2334,18300,11454,9071,17413,10981,9862,13528,7682,10788,14682,14155,8239,18619,13148,16432
1801,18640,4708,6239,15954,10132,16133,14752,7581,1153,11180,11589,14775,7686,1038,13866,3066,15751,16166,16549,7440
1802,5535,15303,19185,13878,11297,3427,12093,14188,16073,14358,1788,17539,19908,14603,17586,7510,8401,2037,8926,2949
1803,5163,10926,16070,5007,4990,16075,11078,15250,250,5570,12221,6613,4469,14203,17687,2228,4104,13376,4267,12757
1804,6465,10374,5226,19178,14163,10419,10182,17653,10147,4250,12714,4519,5102,7065,5719,2930,11941,1542,18738,15945
1805,3155,15686,11651,12419,7759,11036,15204,11334,18130,13695,6976,4542,3478,8127,13168,3163,5633,1743,17593,6481
1806,5798,466,4712,18794,3033,14739,9911,10524,16467,13832,18358,18646,2976,5487,15204,16731,2541,715,8170,16791
1807,18126,2803,14247,16852,13723,9967,11260,6990,5341,7635,19686,8502,11056,17173,6715,6172,5401,16488,15613,4106
1808,1189,7797,3889,18505,5546,18073,17215,7007,3454,18286,12601,18123,4666,18505,19367,1017,14967,8004,3506,7480
1809,13673,3361,4425,6817,1055,6936,10980,3328,3569,10579,12859,17673,19605,19049,9453,4853,7526,6887,13894,6670
1810,7471,215,16328,15945,16573,270,3931,11673,16996,14865,3961,18455,7166,6259,11924,12842,11278,9423,13595,9891
1811,10910,571,8249,2130,8831,12123,15341,5531,19691,5775,15701,18058,5375,7036,10738,17317,1257,18595,18588,19672
1812,427,358,16953,17741,19580,4181,1984,16103,17171,7980,15454,2788,13207,6989,1421,18227,8037,17637,3388,17144
1813,11181,19749,13453,8379,9793,18239,3286,16900,5951,8051,4111,1698,12510,10289,15864,1458,5020,4461,17550,9011
1814,2154,9940,3161,15687,7544,13106,11718,16812,556,3554,1996,14238,10004,8012,19996,14607,4596,12474,10913,5280
1815,104,15064,14679,6707,10257,19760,15662,477,4626,15105,17160,1478,8505,18476,14658,2869,18293,10445,7669,4598
1816,5103,14263,8144,899,6733,12001,15382,14200,14257,3708,16534,11513,8961,15482,12562,1506,1314,15577,7155,201
1817,12591,16490,12653,6839,5285,17356,16796,10086,5583,9597,14713,8583,12291,16627,12267,10504,10948,9664,16302,7916
1818,13254,16283,15762,17008,3756,2143,5582,11724,6686,17402,13731,15837,4116,1341,6449,2225,17192,8711,9879,6860
1819,14420,17657,6965,7253,18432,13596,11941,8205,1175,5440,19589,13757,8933,8769,4148,969,14544,15627,934,13007
1820,450,10983,3809,13807,16269,564,9372,476,3436,18447,17780,18900,4756,15932,5172,12912,16702,17648,13848,9078
1821,4426,15537,5499,18861,6200,19886,10053,9449,8190,4020,14287,7544,12890,15136,11109,5673,8792,13301,12983,12414
1822,14458,18694,6805,14876,9107,19398,8828,9953,13643,13982,4417,6641,746,10650,19451,8167,14430,11699,17056,2973
1823,10598,3936,4857,10566,5257,929,2787,19713,5582,19753,155,7880,4662,10162,14001,4174,4165,8693,8798,11045
1824,18479,4771,15692,14672,19927,7177,12430,16817,8067,8329,10096,4112,4699,10199,3741,18826,3710,808,16530,8527
1825,1136,16901,12926,6145,1489,14233,19841,12750,13081,6371,7018,6002,10691,17578,11277,276,10379,698,5236,262
1826,5913,13253,9643,15262,3454,18408,5324,6931,17465,7718,11782,16556,3065,4608,11846,7156,17989,3726,16391,135
1827,9781,12635,17005,8063,7148,4196,6171,2733,15194,7916,14009,12038,5057,16763,3494,4599,834,17013,13079,17496
1828,15264,14007,12641,19064,4472,2968,3767,8628,11866,11849,12331,992,17819,694,18588,18337,18050,10799,2476,10334
1829,16961,15931,4896,13120,5445,3594,8829,10736,1504,14580,11417,6227,9923,4303,8712,14990,18054,5002,6124,12132
1830,4234,1344,7140,5517,11386,10458,5902,12274,11487,17260,13076,18088,9901,7409,10493,13520,9487,19067,12780,2228
1831,4823,1213,6473,2695,1390,19201,2421,17177,12305,2559,7371,1500,11320,7164,17323,17202,8254,13414,6731,17752
1832,8780,3151,15213,13716,4124,13376,1643,8018,9187,3197,165,2491,15844,9589,5162,7895,16223,3387,9048,16816
1833,18006,2787,19737,5259,6677,15299,8570,2505,11361,1753,14863,5837,13488,1443,18169,15101,8875,14939,8876,14030
1834,171,1038,3436,17524,1003,1986,14837,10064,6083,13026,12056,11763,17256,4578,11779,14231,15269,18839,1510,8467
1835,15114,14071,16813,18590,14013,2939,3865,5427,3761,19914,1280,10383,6540,17195,3272,7174,716,18897,11779,16023
1836,5183,11293,8740,14922,15681,7379,10205,8034,11996,12357,15164,18031,7966,11304,5441,7223,4407,3401,1659,2502
1837,11948,19189,7178,16253,8515,8105,7888,1678,15098,3798,12959,19916,18992,11392,17444,19433,19931,16637,5836,9512
1838,17222,3601,2863,11562,19723,9857,16745,6112,2387,19372,2335,11362,18492,19008,9969,14558,11835,16986,9183,17623
1839,6772,6788,15947,8319,1406,2931,9079,5148,2946,1109,1669,15981,7423,18033,4920,15229,6047,15387,15347,14294
1840,11096,11380,16972,19207,10296,18727,13750,18326,11976,17006,11970,14573,3081,8331,13618,2151,5832,12386,18693,683
1841,1369,15193,9866,8746,18619,18721,9987,9280,6684,635,8376,10030,927,14867,19782,12318,5130,19618,3310,7151
1842,2492,17794,17770,12114,10328,9698,6659,15757,18064,5484,5292,8006,17111,14188,19597,8176,9181,12228,16948,7689
1843,12479,13072,10927,19058,6579,736,14068,18448,16417,1063,6683,13498,9970,676,16411,1761,1174,9181,8987,10027
1844,13824,17216,16708,18501,2816,18094,8281,12561,13049,9942,16399,4869,9919,5838,18352,4155,15166,8227,1082,17323
1845,8864,19682,14771,12724,18186,2294,10076,13177,8760,3169,16552,15031,19194,9486,13492,10495,18256,18568,7359,19541
1846,18895,4980,4150,10399,14690,13629,2638,857,590,11502,13518,1312,19330,15466,13723,16262,3902,19479,4225,9483
1847,14564,12346,6339,6431,4731,17434,8204,3585,19716,7146,19158,12356,17936,1698,1572,9165,11626,4944,7119,8528
1848,5017,7949,15889,19014,8162,750,15305,11167,1498,12318,5675,4491,12804,7761,8147,7427,8354,5687,13547,7312
1849,3101,1202,19166,8650,1889,9368,3178,13170,19539,3816,9130,10501,11316,13147,12722,10769,19031,8750,18738,17850
1850,18118,5379,13191,2484,2822,4620,14046,12684,1190,11587,14180,5129,19357,14889,16026,14854,5705,14228,4421,7383
1851,15598,9020,9306,15123,9017,1325,2346,2720,14525,11527,14931,12243,10065,2558,8550,1064,3696,5762,18295,15694
1852,12384,2027,7922,15543,18407,17440,2421,6551,7981,144,14951,11760,18235,5930,11552,4324,5918,6190,13456,11697
1853,8079,10252,13954,2475,6973,405,3446,16682,10230,11088,9634,17473,13725,14881,7298,16365,1866,17234,4576,1074
1854,3371,15992,16791,11544,14869,16530,18832,15689,14372,16974,17964,5496,18628,8028,18961,4497,15306,14422,14043,16343
1855,1452,153,10065,9984,4262,15510,15434,17871,14398,10082,13127,10672,12465,9163,13493,4755,4625,1784,3268,492
1856,12391,19355,10691,2906,19462,16159,16028,19007,2961,12354,6421,11656,7006,10809,3386,5014,9731,2676,17929,16015
1857,4470,18116,14311,14193,8461,12669,9786,14509,15626,14809,8684,18766,15009,19305,16290,7768,6399,19772,14338,13307
1858,19095,7022,3764,16631,10869,19337,6878,17998,5153,9732,19633,9505,9374,17450,3722,3813,8808,16544,8074,15375
1859,17937,2685,12768,6060,15844,17716,19608,705,2109,7357,18969,7514,19770,11494,10560,7471,6339,15678,3541,6935
1860,16527,18047,10834,15047,12516,804,19153,19460,3161,1579,3649,18090,2417,16677,8430,5951,3098,16290,18861,7665
1861,6556,3031,18361,4520,19888,17585,9391,895,13298,5802,14304,3704,4727,19519,8336,6973,19921,5560,9493,18451
1862,10837,17396,12021,19816,15796,2080,13900,11639,11168,15937,6960,3687,16720,9984,15243,10011,6533,8958,12763,12526
1863,4550,7370,8674,9463,5874,410,10205,6172,626,2233,9249,3811,16562,9608,11821,8938,2834,3602,1618,18555
1864,19405,1417,7742,5525,16003,2597,11433,10853,19764,15105,10608,4610,18582,11516,15730,11898,7529,7946,17544,3273
1865,13969,4454,12146,2158,12993,12379,7318,12740,9212,522,10887,18511,10449,19446,11503,11126,16067,5400,9708,8525
1866,15496,14686,19725,15352,10556,3932,8164,15119,10282,13091,3511,13593,2976,14498,16163,5995,4170,12294,11834,12402
1867,1437,4726,14783,8126,4178,12750,12802,19982,4898,17193,5412,14226,15698,19352,19560,404,7011,12773,11865,16037
1868,7148,3768,10202,9153,8031,10006,7841,19011,7655,17425,3561,4269,14467,7480,10574,398,17823,8132,16190,3738
1869,11724,16700,17049,14608,5451,17159,1791,19329,2536,905,17438,15185,9248,16238,6686,12492,17122,5058,11099,2008
1870,6578,128,12469,8737,2796,17146,14986,2128,2564,8356,14799,14116,5257,14331,2314,13067,5962,7994,8646,10354
1871,13864,19051,7992,4183,8942,15739,13370,1342,14327,15054,526,10332,11807,10113,1041,4685,13326,18062,19390,4244
1872,15130,13536,4644,12835,14556,7053,445,6782,13982,9352,5882,5349,13107,6060,5865,13822,16282,6524,12720,10803
1873,18653,14121,5204,15561,8098,10335,10038,7319,18576,12110,14850,17096,15598,5857,3414,7300,8763,464,8159,5391
1874,13923,14876,8281,4614,4513,18294,13091,9696,14453,19564,874,5003,12223,5074,15410,11894,15106,13956,18812,14711
1875,11599,14611,16952,4925,12611,5583,14342,5960,7770,1985,1491,15638,19682,14509,13564,16952,16463,15591,9917,15281
1876,14955,12939,13438,6560,12099,4464,19822,2626,11130,8505,8130,11602,2515,2197,12102,16846,17017,817,4080,15744
1877,15808,9951,2931,17247,3692,5043,11430,9660,12530,2648,3609,11873,17553,18639,17698,3245,3430,856,7646,11205
1878,19976,6973,1012,17748,9414,987,12003,13252,11945,9783,12811,7912,5664,14909,11929,4882,791,11879,3719,6129
1879,12530,6391,13983,4057,2958,13058,8556,2901,5198,19335,5342,14872,16014,12168,10316,10122,16954,9929,8975,4851
1880,16871,3893,18190,15203,2595,15204,16659,4265,19738,17284,4624,19525,16483,11897,3156,13682,3762,5496,14735,7783
1881,3658,5788,9246,5442,11824,1086,7918,12717,6264,6621,229,14540,18743,2705,16163,3061,8657,15111,2385,176
1882,1588,15315,670,5834,1232,1009,16934,16937,14746,15571,9240,13275,15332,9606,2801,14321,6432,7857,10532,17631
1883,16744,14669,10826,8966,13785,15240,6967,19256,19146,8829,8478,14927,13523,2641,18789,2441,6437,16820,6475,1478
1884,7131,13305,14134,10967,19271,16210,16811,7069,13197,1906,2793,6325,8128,16069,17512,6447,16709,7242,10575,11359
1885,727,18028,17213,18522,6405,7997,5659,19084,4352,1503,19684,16902,8793,11051,4382,3455,16718,19970,10117,1020
1886,1662,13839,10643,10391,8097,16429,221,19254,11556,8722,14633,17916,9889,10558,13127,14739,14883,4625,12380,18660
1887,14236,3692,12667,4971,6476,18099,12401,11156,6794,15763,4456,10917,15572,16470,11816,11462,6213,6570,1289,4412
1888,6176,12821,4802,7055,16949,13664,9169,17171,16977,4027,9210,3840,12916,11538,17761,8008,12973,297,19564,14090
1889,12352,16995,10181,1193,19319,6241,4057,18506,14414,1337,18397,711,4683,9874,15011,9867,17884,2657,10967,9087
1890,3673,18263,14503,5422,7209,14362,19709,19956,19381,2396,17489,18278,4994,4208,4474,3274,8768,6535,769,5605
1891,13241,14655,10338,9579,15621,11129,10287,10195,9131,15799,8259,2057,6555,11194,3686,4121,10356,6521,9845,6632
1892,2929,9493,9244,8795,5269,11320,16537,7987,16641,2748,3498,4390,19667,7465,6540,6536,7143,10797,14172,14283
1893,14120,10035,14212,4175,10730,3583,16445,8636,8643,7750,17400,16825,16595,5155,4334,6638,13632,16375,13243,6627
1894,7284,14112,2841,17791,8552,989,2182,8678,10588,11194,8462,16615,2126,5752,18168,8404,5200,16218,12050,2165
1895,4538,17466,4329,1657,15614,2264,13623,1706,14904,5206,7605,576,19901,13738,5542,15773,6925,19338,19137,17526
1896,7790,16031,18467,10320,1384,6641,12249,17315,2218,10103,11888,5170,11831,6858,13573,17749,11444,19329,1495,5463
1897,8472,10877,10668,16678,15742,14119,16240,2213,1538,9743,11577,11868,19968,15751,17666,13704,13092,17597,7078,16358
1898,3739,15725,11780,17183,5213,4051,6659,5929,7367,3951,6863,18750,1849,6183,15694,18851,10800,17925,11241,3895
1899,7557,1325,12442,3407,2467,2577,396,18461,13049,7324,18468,19366,19082,2825,3747,13878,3141,12712,13522,6420
1900,17678,12561,1728,4892,4967,18457,14207,10018,1096,9514,1594,3239,18879,10832,18508,13260,2458,6648,14585,16400
1901,12923,3946,266,14971,6053,18857,11109,1396,19930,8847,6381,2555,11087,5786,2432,10525,3939,10735,8549,12910
1902,947,12514,11063,7547,9075,8085,8158,8125,2879,13761,18336,6518,14226,9052,3741,18749,19846,8528,11508,5188
1903,10372,16071,15255,16546,199,19608,12285,13793,1101,11811,17709,4929,5627,2056,17331,18204,16980,12931,6512,466
1904,1003,10261,8824,2643,8171,1263,15388,10128,5162,3392,522,6695,18376,15967,19388,9647,16776,17163,1557,6485
1905,6544,10005,8400,924,8988,11953,5436,15890,6999,16766,12288,10452,18604,16193,13822,5028,17215,4791,6243,12667
1906,5944,16972,5916,2866,18836,15262,15790,3646,19769,7345,16116,10971,11210,7114,18247,5957,3416,9232,7665,3148
1907,419,17498,13515,19562,7246,16267,19350,4883,16304,1829,3350,4719,6941,2762,14120,14628,11648,9035,4362,2304
1908,14914,15299,10689,17316,6464,134,17056,2611,5289,18902,15837,12661,15788,350,13610,6938,11759,19375,2867,7511
1909,7709,13442,16042,11307,5203,10811,5205,6890,14561,15440,12687,7407,8843,1374,16511,17769,9911,18975,14933,17575
1910,13161,13735,3270,2356,6436,1150,5843,9081,14531,9854,18355,6576,2857,4114,13897,5862,18930,15058,18189,6379
1911,17981,5506,6467,15830,5583,12851,10254,15572,1105,6192,3010,18668,8402,10867,19420,9021,1821,10726,10550,16504
1912,2073,9856,16741,18096,16506,1556,5856,3170,9028,2865,5457,17578,10452,15060,8012,19141,18092,11453,14112,18800
1913,13829,17366,5075,9707,3665,18666,9611,14493,16620,11391,10777,2750,12445,13189,3229,3422,11825,11001,14640,14478
1914,3926,1401,14126,18128,745,10201,15845,17405,18475,11801,16236,780,16204,3784,4877,18047,11102,3973,641,19527
1915,11149,614,18217,11151,18371,836,11033,2925,8509,15976,8322,4640,11466,9568,13010,9270,17667,11452,12103,11737
1916,3559,3594,8437,3951,3114,9741,11238,19581,1565,10703,4858,7965,4224,5619,11232,5319,7807,10511,4686,19212
1917,16394,13218,11001,7175,3239,17530,589,8828,4727,10060,12066,17243,8460,9198,7020,8691,3893,13188,4349,8041
1918,3918,18114,17417,5792,15722,5126,14316,11581,19092,18723,6535,302,19982,5428,16666,6419,11017,6962,19059,15202
1919,9838,1833,15075,19959,19982,4094,4881,11691,1473,3995,3970,15097,10965,993,16948,7741,16621,17143,15234,260
1920,4158,16895,800,15125,12165,10471,12432,11026,10300,7109,1982,18338,6321,13990,6777,12327,1544,14796,6956,12627
1921,2796,17842,17831,6731,16978,18718,8922,12134,15683,14144,3079,7806,10866,4867,17211,15346,12337,12843,2445,12692
1922,8093,9596,14409,5335,2526,15189,3236,3220,19687,8189,7587,12003,11921,9896,6643,15259,15061,12967,19683,11850
1923,10522,15069,5197,15459,17824,12529,7144,507,407,2136,12194,4398,14919,16189,18769,7837,11432,10358,15823,13442
1924,3135,9135,9428,7457,6475,11549,2207,4218,14891,13567,1044,11403,3566,15740,5872,7947,11240,17815,15642,194
1925,14689,365,19781,10761,13395,8512,6558,9376,11400,13668,11212,12470,18918,1835,15464,10766,9673,550,16130,10697
1926,2257,14390,15983,13002,1134,10558,8294,11036,19562,18526,15428,9080,10087,17537,2581,188,8901,13416,9588,3276
1927,12221,1839,3051,9912,7895,17336,15956,566,1012,16689,14551,1070,12269,9323,12985,1028,7953,12569,8334,14134
1928,9323,7899,13096,5294,1183,6825,13139,6154,19940,3768,2795,16415,6208,19672,17092,12273,1335,14565,18703,2905
1929,548,19385,5812,12991,9518,6155,8022,1236,2276,8020,17790,5302,17842,19912,16004,8897,3255,7895,768,5945
1930,8105,6492,224,15654,19580,16888,16334,14372,10972,10988,9280,19534,16051,19269,19294,19133,2008,17830,9356,8294
1931,7017,2800,17303,8804,3129,7329,1848,16649,9225,4070,6678,1208,5176,5151,8844,4619,12676,8323,939,18374
1932,7231,19846,8079,4140,3904,10311,10753,851,10249,18544,4754,15146,17775,16262,11158,16786,14019,8397,1134,959
1933,3941,6185,2045,17549,4463,13788,13101,14602,9249,11211,6654,19855,16523,17502,18766,11799,17479,14351,16991,2199
1934,15028,2253,8998,19050,802,2683,11872,8489,3187,18485,19194,16137,1905,13159,11836,10790,2201,12359,15086,707
