"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
4403,11164,18175,7359,1187,17296,3134,283,6709,10424,19767,18280,8247,6904,9926,13297,10417,3825,10713,731,3121
4404,15119,6075,3156,15639,5034,19553,8710,4526,17771,8907,12359,4275,13081,16198,15898,16896,7420,18369,17796,10717
4405,13600,19415,11754,13434,6181,18956,13981,16800,7823,6071,18186,14457,17817,998,15478,14049,19237,9259,14143,9216
4406,16117,17201,17576,942,17554,10945,19809,15587,14345,8150,9225,19845,19216,4903,13795,18892,7882,12578,8312,11902
4407,19939,13444,2139,19875,3074,2738,3539,6231,10616,10813,15688,4203,2782,4120,18038,2669,6857,1288,11160,6383
4408,420,6901,6625,17794,3746,2069,10897,7894,16305,2912,6000,1754,14737,11709,10793,3492,3782,7225,5489,14014
4409,16859,19309,9970,5463,14639,308,3434,10793,9834,11580,5574,3835,11896,17725,14650,18285,16174,9259,2220,9601
4410,1874,17231,2460,19176,18405,17925,6671,2073,17701,14202,5018,4088,17584,16070,12952,8754,10712,8768,16003,2431
4411,5698,14663,16657,10947,11261,9485,2256,9947,19474,15008,19363,4347,1797,301,5870,8725,9770,19637,4713,10643
4412,6538,9042,11319,19861,8458,13284,6568,5880,6456,19682,17902,15161,18359,14691,11697,6453,1093,19349,7388,15606
4413,17874,7833,8062,4729,582,692,11503,15605,18682,16797,5934,10288,5893,17538,3477,13359,14196,8392,3222,6387
4414,12280,14603,3899,2190,3733,19355,12267,16344,13323,7804,16102,6029,3274,13155,11098,7828,19455,5195,10268,14833
4415,4587,7800,16077,3465,11035,13976,19566,3525,4532,5467,6214,4198,17882,16165,12793,2855,19161,17710,4417,7066
4416,13264,5622,1243,14234,11795,6863,230,5500,10398,16897,13299,12841,12935,15391,16844,7659,14925,13677,3367,13869
4417,3229,18445,7794,739,18140,19080,11821,11456,13019,1410,16745,7318,8896,18135,12695,17981,13511,9674,10772,19587
4418,11536,5122,6412,6286,5731,11869,13322,17084,17691,18606,9793,19845,13440,9802,16071,3005,5547,9043,7740,19913
4419,18254,8980,1278,18238,14043,16108,19354,3650,1654,1325,6999,10024,1538,17421,16043,1005,2103,13922,2543,16663
4420,8203,19549,19322,11965,4447,14943,15914,10034,8655,11380,18933,17913,11730,11902,6964,14751,8975,8395,8663,585
4421,19623,12191,15759,1222,11942,18906,7583,6374,2919,9791,13767,6934,9597,15225,117,6120,17293,10340,9080,6943
4422,16603,5845,14167,6711,17897,18633,17680,16228,15539,2458,11695,9771,9806,1355,2326,4875,4107,9407,15444,17348
4423,513,8893,11715,5709,8066,3922,11757,6822,16396,4659,9786,306,983,8935,2891,10477,13340,15234,19422,16454
4424,8082,12531,7448,4029,18849,19009,1534,6636,4022,16580,6607,10453,16259,14450,2636,10591,10479,6673,17359,1684
4425,5120,3887,10905,9372,10014,7144,12981,18965,19902,10897,17890,12532,18575,19719,17471,5584,16878,13467,4061,1756
4426,19810,19425,8703,2691,13964,10556,11155,17960,18212,1877,17191,13849,15063,17192,5732,13662,10785,19226,17216,589
4427,3753,11037,3117,9622,3539,2651,9511,3200,5056,10220,1439,12382,16546,13422,15025,10479,17771,13014,1804,15980
4428,6460,6295,4114,5087,5448,6798,6428,15518,11638,3887,19238,12600,1921,13408,407,7767,19972,2485,11532,17451
4429,15503,7173,11046,16507,7017,4862,17943,1126,6572,19570,19597,8959,889,18755,498,18815,7584,12510,19331,13894
4430,3765,2612,13983,14111,19736,423,12011,18760,1865,300,19446,1416,13436,7667,1441,17096,1171,11338,7919,4908
4431,10954,8435,15870,10888,9476,15838,16290,10499,10117,16481,13456,18222,12383,2332,1272,6785,11939,17194,6568,2324
4432,8972,19343,4541,15435,13973,4683,14080,7843,329,679,9750,6914,12491,2762,3015,15122,15915,10781,9796,17291
4433,14093,11958,17622,13122,18389,13740,4526,15958,2354,2697,13581,7307,19623,14295,4352,6851,10260,9636,13645,205
4434,557,15454,8316,15803,19140,4250,2538,13718,17398,13252,19123,6542,10188,8034,1266,18618,2132,15609,12822,6671
4435,8893,5981,2057,11637,12589,16135,14061,684,9786,10610,1317,436,17142,18302,6791,5963,4929,15386,14579,11351
4436,4365,18145,2242,17125,2037,13893,7472,7985,11739,15222,13374,16866,15450,9412,9504,3000,15825,5810,9498,2598
4437,12565,15014,15408,18495,8925,2605,12982,3724,19896,16849,8686,6948,16477,10192,18455,2512,11201,18746,10309,536
4438,9695,17681,7579,18220,5991,6219,11238,3662,3347,15284,8754,17098,9664,5382,4742,998,3009,4431,13299,18538
4439,1240,7911,14285,19163,17230,11513,7120,5330,16359,319,787,1558,19555,6488,3455,3389,9535,9499,11772,17734
4440,15956,2584,5341,6979,12706,7360,6277,4863,9926,6192,19038,4219,8873,2820,3706,10881,14887,10441,2721,4240
4441,19102,2780,1335,5330,17861,5380,13326,15800,12003,14622,8753,8514,9640,11322,19153,4559,3100,11366,15201,9485
4442,19483,4149,4511,3658,6786,8040,16044,10688,7828,19537,1631,325,1616,10519,4907,15835,2518,11015,17881,3766
4443,12649,909,2551,3357,1426,4589,13107,13107,16983,14359,814,8216,15286,4073,3443,17029,15667,15037,17649,19999
4444,7465,16916,8714,8722,14836,10742,1991,3879,7358,4987,9381,1484,16276,18995,13875,8283,356,15824,723,10166
4445,5966,16867,17919,13204,11764,17797,4443,19940,19221,5667,4167,9560,2413,14639,687,3810,7212,19693,17529,11510
4446,578,6693,14947,4001,17336,12903,10532,6273,14978,2136,6490,15967,1890,9544,944,9594,9847,10715,7892,7597
4447,11663,19434,1640,119,4297,141,1496,14564,9447,18657,4973,8507,6328,5626,7006,5323,15783,15209,15268,16516
4448,16284,3018,12310,7668,16475,9218,11569,5858,2844,2606,3854,11697,9498,2461,1341,7470,8379,16902,14741,7362
4449,19569,2185,1708,11098,15220,15428,9751,13242,6007,16854,18785,10190,7845,8229,1521,17809,16089,10847,14102,7000
4450,1832,6733,9127,9748,16634,3492,17010,11543,13044,18770,10291,8763,12226,5950,3912,15339,12775,1698,17076,734
4451,8337,9886,19304,2510,9422,17329,14527,14773,2950,17812,11344,5788,10207,9692,11858,18412,13110,16267,7487,2950
4452,7979,12515,9363,1918,18245,2826,15616,2080,10962,15941,17979,5122,14739,12521,7290,7267,14723,8105,3553,4822
4453,10239,18406,1121,10018,9928,2565,4295,6098,3704,191,3686,10962,15647,16872,14504,339,11458,3010,8244,228
4454,16662,18671,8291,826,15059,1544,3405,2189,13669,17753,11941,19147,15116,13987,3223,13924,1059,4022,8281,17478
4455,17150,1357,2283,18985,10434,5095,4979,2340,9559,6114,360,16632,13443,5447,12516,14399,887,3719,11689,8626
4456,1072,12401,14916,12379,19630,19769,2550,10724,15751,9655,16876,5639,17881,9298,12709,8421,2210,15406,12320,150
4457,2541,4461,11123,7274,9777,14960,8738,644,17486,8985,10711,3604,19399,4044,2676,15518,14639,18052,6412,3714
4458,18134,8082,11901,3403,13733,8569,17243,17017,978,18358,16038,13697,7057,18686,14118,12509,15911,5001,2022,1040
4459,9450,19079,19304,16250,9610,3961,969,13947,4746,15653,2259,377,19735,6746,13724,19256,13052,8305,8457,11285
4460,18791,5957,4587,19697,13185,3392,9510,8562,8754,10293,2462,6401,19237,12986,316,10569,5889,789,9682,15185
4461,7088,7472,11041,9665,6419,15393,2970,16298,7638,18201,17202,9254,11538,18372,10635,7497,1354,19872,15089,13006
4462,6289,8887,7316,867,13873,16335,6803,6848,8681,12089,4210,14154,17955,7004,9660,13552,9518,7865,8488,12517
4463,9584,9872,2414,11124,8987,15647,163,17303,1932,11162,11540,1054,8228,10505,12017,11247,13135,17593,4981,11249
4464,7208,16711,9252,3312,4285,10254,11512,6564,9658,18758,422,13860,16131,10939,17726,19691,877,8186,4636,19836
4465,19559,10856,19421,19584,17045,18347,1570,13176,6510,6370,2314,17278,164,12367,11060,3821,3843,18056,4128,115
4466,12500,4446,11328,13159,16199,2492,5153,11462,14809,1712,7156,14114,16626,11242,17818,8806,6542,3996,6731,6961
4467,10518,11834,4765,13888,6611,8568,5703,5748,14297,16390,8768,7298,7956,9124,18462,13136,17429,15826,3448,13806
4468,10210,7099,330,11045,3273,15120,11089,18195,15224,6244,7945,5780,19889,18262,3593,16317,7378,4837,8257,4266
4469,10480,5903,3929,15465,2688,16806,16183,5477,17668,6526,9761,17679,19108,16013,15789,9082,6502,2266,9820,4094
4470,14332,13889,4635,19530,14753,7213,7334,4938,2225,14313,2657,14480,307,10429,13655,3727,2327,19634,15195,6964
4471,12683,17763,14156,2375,319,14269,4924,14964,13347,1025,7332,16921,13359,10869,16524,12503,13110,10288,9551,7303
4472,10713,786,15765,689,2723,2774,13158,18859,2096,11593,2080,10780,599,3495,11212,11257,5950,11960,18398,6543
4473,12568,12463,6010,17523,7604,1679,1362,19279,7827,19684,15521,1334,2673,14296,17645,3979,2280,3857,3407,940
4474,10941,16211,17211,10981,558,2451,1834,6704,18992,1037,11398,19971,5297,15059,6721,8694,2647,18686,12343,12901
4475,8172,9928,14010,7203,9235,11188,4223,19113,6123,3688,1373,11905,1194,3864,19567,8475,7721,5265,5401,10038
4476,19069,7020,15727,2976,851,4531,9273,2724,18639,14175,10238,12471,13808,19468,10080,16614,4253,251,3098,17030
4477,1052,17474,5175,12230,5930,7479,13111,1428,8363,4408,2353,12614,576,11949,3474,15681,7410,16310,5357,8563
4478,14021,2749,11587,15400,774,14801,6484,12401,5295,1602,6913,14068,4599,9815,9069,5163,2454,14762,14961,5968
4479,19757,6678,5728,3529,9093,17744,5911,13461,15245,9482,9456,15360,16624,17143,5459,18882,7294,18782,19949,8811
4480,19921,8947,4881,3066,6233,7285,2847,14537,6259,2266,17010,13566,475,2633,11600,2574,17149,10973,6357,5892
4481,12541,1610,6514,2031,17292,19213,19173,8073,6313,8089,14186,10374,12003,3173,13972,3528,16835,1228,13448,486
4482,183,7950,5568,5214,14289,5334,11488,3750,6534,10946,19032,693,3427,17445,19935,9735,521,13720,5841,7006
4483,5172,3362,7526,3260,16322,18088,9318,11294,14679,5175,8503,4305,12004,16856,16457,19240,14801,17102,10361,10516
4484,19686,453,12482,17264,9124,4024,1469,7512,8792,5914,14461,1529,11246,17812,19617,2891,17685,4001,3489,3948
4485,16367,15143,1583,2108,3535,1142,2572,672,2383,9270,4945,1401,2484,9243,7042,10096,19522,19097,16014,9363
4486,11552,5817,8170,17133,9470,11651,3307,1836,16084,18795,4636,13965,5064,8909,2910,1661,17372,3385,19909,17352
4487,1385,5410,12435,16214,5584,3024,12848,9227,3747,6268,12974,3419,15501,7761,528,19218,15726,7331,15079,15641
4488,18510,9130,3147,11569,8828,4593,13834,9700,8657,13259,16415,16209,9223,18912,5142,3386,3980,9732,3924,16771
4489,13016,10475,9721,10567,18005,19218,1678,16551,12363,8438,3391,14706,16578,5520,14541,10284,14441,12231,7438,19621
4490,9451,3171,18305,15163,12593,5727,593,4681,15075,1291,12633,7468,17847,3436,6073,6558,17983,16928,5393,18787
4491,7546,8393,6706,12796,13563,1904,3010,6940,9218,12225,13903,6391,12770,3919,4609,3386,12705,17644,3772,19025
4492,12843,1727,19830,9897,5530,10178,11050,4788,9444,8075,9436,4759,1991,1327,806,14022,1335,7328,12761,7905
4493,3334,10110,13947,10055,4399,11376,12813,19139,15837,10387,2748,5607,11423,9543,19071,10711,12631,17711,6703,1190
4494,10239,11426,18825,10883,13588,14395,18014,10801,14128,5462,15829,8954,18946,14351,8989,15979,18907,5049,13442,16097
4495,19717,9186,7102,16222,8651,10168,17280,7524,10867,3818,4226,16732,14190,15397,19905,18065,8096,14130,12771,8014
4496,11289,12691,16036,17271,10359,5055,6464,11524,1865,1210,11153,788,5265,11710,6848,10226,11675,10157,1099,2328
4497,5265,4249,17594,3123,753,16983,16335,18268,6778,19738,13644,4574,4055,771,5330,9126,7033,4856,1098,14764
4498,3020,15132,9195,14750,5672,946,12986,18361,19924,17765,6335,4150,5256,15042,16857,5587,10517,10831,13802,12654
4499,16395,13275,10515,8208,4546,350,2921,8919,11683,12178,18877,19081,6821,1738,12279,6123,13269,1198,17922,3407
4500,18229,8615,18637,13966,1040,16627,15288,18576,19513,8702,805,8401,1284,12401,7100,12054,12078,6288,6834,7036
4501,9867,18486,12564,10850,15784,11742,10740,4583,5326,15951,9880,6281,6603,18054,4585,12749,1101,4964,11421,2370
4502,18278,7884,5391,18694,7184,14144,5950,6562,5587,10869,19955,1138,14258,4507,8358,14436,9189,13540,17372,14103
4503,19042,10165,12825,11439,18179,19566,11654,12325,2329,18006,19313,18090,7487,2519,19556,9468,15473,2808,6720,4611
4504,16541,5173,11073,18688,5349,16822,14102,16611,7250,19363,15010,6099,8541,11612,272,16194,19647,14226,6826,15530
4505,15304,10281,12976,5646,15507,3330,1381,19526,13777,16563,14196,16396,14579,10613,3492,10611,8746,3600,15253,16266
4506,12204,8620,12337,13535,1019,6264,6602,14085,17120,10588,8885,2129,8623,11511,13963,16952,1582,17194,16359,4497
4507,15928,8654,10140,2537,8341,9940,12992,1237,14652,3213,18448,11235,6548,19834,16374,5467,6134,16748,16404,7887
4508,11299,13196,13830,14548,5947,6873,8669,11674,14215,2891,675,6389,9469,1801,18715,558,9221,8843,4100,14816
4509,18880,5027,18040,7336,7740,8046,2079,4264,11730,13601,4470,12517,10570,16021,16341,10648,19107,16252,19653,13552
4510,18938,19973,9551,8632,10617,5949,5914,3960,3306,9743,8151,10911,3430,18121,8583,3042,14130,12549,2906,8222
4511,10227,11189,7970,7340,10122,17946,2651,17209,13993,12401,15841,10496,12353,8860,11000,5506,10743,5249,12442,4697
4512,13983,3094,921,11256,15779,826,13174,1684,272,17873,3731,12829,16842,288,18623,6017,1765,10367,15174,10793
4513,18399,13364,6933,11266,5476,582,11876,7823,6911,15951,13237,11032,10073,14577,6738,7024,19714,1023,10944,12731
4514,12011,16523,16170,7710,9184,9435,2592,6353,4707,18743,15906,10273,12481,12703,6918,13511,1876,6740,9254,6499
4515,3483,13885,6548,16824,2144,14440,17628,12106,2471,1348,6168,15809,3067,6590,4657,11787,8781,13463,14074,10830
4516,10273,747,9294,16345,4054,16487,19766,14394,5171,8442,1595,14169,11973,3388,1843,9412,5103,7899,12581,19016
4517,2751,15981,11685,7026,7734,4407,5978,14329,11616,1995,3532,10613,4449,8023,5902,10995,15351,11433,10047,14700
4518,9421,8731,13580,19790,5705,17165,7448,19245,4037,18483,828,935,15601,3351,13406,2043,10797,19737,16993,16705
4519,298,11720,625,1924,2903,1236,19944,8582,3705,847,14067,5672,12343,18193,6721,3724,14202,2806,12095,13047
4520,7576,5445,2125,15539,10918,8593,18808,9327,16160,16170,7989,11711,2489,1965,9133,4360,13108,9105,16262,14141
4521,3115,7854,8418,6139,10761,10294,18813,14867,10511,5925,14468,332,18791,14797,1805,12581,9029,12771,5627,16333
4522,10531,5699,19565,790,1540,10185,18391,14296,19899,7114,8966,9716,7008,5848,4387,2160,16915,18913,7021,16764
4523,14141,6476,3683,2706,16848,18886,19740,830,10039,15360,2701,5835,11637,2177,17173,1680,19610,3847,16082,14294
4524,17459,17859,7911,4661,9163,5989,12615,14664,4453,14200,9562,19109,19458,2798,8307,6781,1704,11193,11076,725
4525,11675,9043,14223,13091,15797,12942,2326,15926,6749,17897,4734,6944,10561,13799,3002,12871,6479,7389,5690,11622
4526,10488,7519,19734,17942,3681,7206,2655,13883,4353,8107,9691,5216,1199,19997,7431,14354,4395,11310,9970,11847
4527,13440,8416,17369,13816,14721,13212,5546,18592,1437,10707,19452,16395,9226,9009,13328,1540,3829,14970,15211,19219
4528,1387,18237,16960,9803,11240,10234,19860,6693,2295,13245,14090,3461,491,3229,3319,11549,13413,6713,4445,6003
4529,12278,2066,6421,18985,18841,4348,8695,2270,13307,19560,4402,9892,16409,435,6908,17818,9255,18892,10383,19111
4530,4666,11450,5296,3038,11477,6288,16004,17649,215,18082,1525,13398,15140,12769,4199,7126,3154,9621,16731,15990
4531,3314,10049,18183,16139,16523,10688,6229,3293,19786,6216,19538,8654,16087,19875,11387,14861,19971,821,11785,17393
4532,13913,1463,3244,18934,13313,6739,9082,796,7919,12305,3462,17098,19996,1289,15420,10387,3154,10221,6737,9278
4533,10977,15095,7273,17808,18247,11761,18053,6236,4284,4318,18902,13778,4041,808,13942,1879,19564,6679,15309,6832
4534,6597,300,6048,4498,175,11654,17591,1054,1381,11844,1394,6099,16373,17972,18114,12380,8338,4806,7127,12352
4535,6806,16498,9886,13947,19697,1802,9498,17632,6959,4875,11826,11854,15862,12069,8855,19420,7940,9260,5279,17735
4536,6665,9064,1939,5091,10691,11827,18137,3716,13584,6778,16121,15868,14063,5161,6988,14008,9860,19192,10390,4040
4537,19042,15716,15094,1131,10189,522,7392,15992,3451,17337,12358,8627,5030,19976,16254,8720,12708,564,553,2494
4538,11952,3758,14544,9886,4367,1222,5739,4781,19874,15374,10725,18805,11870,6006,14166,9250,14244,17225,13323,11351
4539,19717,9036,12873,7640,16067,2343,830,10684,16196,19087,15681,9516,1042,1508,2121,13457,17833,15371,7819,15617
4540,3104,8459,16976,13515,14414,15074,13693,2937,6976,13456,19932,11254,10534,18078,2917,11783,9625,11026,16280,17048
4541,407,18477,17315,14405,10530,16514,4487,17007,5853,4281,19973,18026,19836,1458,9030,5696,14132,11441,12696,6997
4542,14876,7789,3949,15967,8807,14298,6144,3457,2270,8346,7473,18322,3720,14908,19902,15706,3688,480,13527,17718
4543,8919,19142,7302,9262,8800,4468,8601,4662,17778,13157,2363,10857,3882,19530,5760,6411,18515,12444,8469,11271
4544,10870,10391,3572,12648,5134,4992,19739,9704,19319,4526,13857,18043,11207,4989,17850,8901,16543,8615,6746,8433
4545,14427,15199,4753,13307,1006,16893,3476,5578,3127,13061,935,4804,19254,14291,15308,13517,10971,967,1804,12185
4546,1426,3987,2795,7179,14446,3747,1927,6512,7790,18563,1138,8397,18356,8067,10667,2390,5627,13447,9752,7787
4547,2131,4246,14322,15215,18898,7805,4638,15807,17204,1862,17118,4067,280,10335,15874,5708,2616,11256,9890,17220
4548,1374,4972,998,4500,2768,16592,7331,2554,2452,3974,2397,17047,16424,17824,19913,2741,13583,18017,534,17170
4549,12296,14120,870,13168,10743,6807,14774,19509,9361,1579,18761,13071,16528,19812,4417,11951,2850,11255,15701,1299
4550,1921,8260,7246,11557,14754,603,7180,11888,7816,13356,5300,17712,7346,15428,1286,806,15113,4869,13054,10244
4551,7491,14409,17679,14555,18769,537,17830,12921,13989,8948,9544,17284,8437,12841,4569,14377,14417,12778,15119,119
4552,6330,8438,18292,18125,14961,19684,13473,10041,1795,5022,818,1832,17668,15431,18306,11569,9577,7347,5818,12911
4553,7619,16773,13872,5333,11743,3629,14896,19448,15461,3400,2711,18678,16461,5245,15170,3803,10437,14317,10992,19895
4554,14018,6521,5193,1963,4707,3192,17438,9419,3043,10864,17328,6391,19141,16759,5625,10063,7560,1745,8658,11588
4555,1385,19313,17888,10363,14742,14074,12587,4818,18022,16684,9421,15898,3961,3555,19122,1540,10267,18957,8139,10854
4556,8604,1298,17911,16462,7035,16838,11562,10608,7592,8097,4955,10107,11351,15886,11866,5147,10851,4786,6098,11882
4557,17861,13556,16654,13249,1828,15411,16241,17369,14771,604,11719,11077,2430,16804,3223,19456,5951,19929,3011,17583
4558,7820,14971,17369,19876,17314,12632,14698,17633,11708,8034,18194,17120,8719,7153,2118,18223,7766,6969,14373,3297
4559,9566,5636,13396,12884,13763,2290,10674,16734,18056,9792,10086,11925,19768,9969,4822,8300,13789,4518,17428,7011
4560,14946,2760,5537,19603,10219,8311,10215,2900,2040,18159,13247,1230,9302,18039,359,3736,4783,15085,6303,1974
4561,4305,18917,1924,9513,10626,12350,19247,12976,7367,10705,15616,12848,7336,4730,2531,14928,16790,14186,17929,4253
4562,17180,3220,2125,17362,9921,19839,2616,6839,2288,12385,15837,19281,17933,13071,15857,9950,5767,9442,6374,7568
4563,12616,6620,2808,7009,17477,13776,18006,3305,7347,12603,3524,10774,941,7254,19986,17244,1723,3534,15835,13584
4564,12105,11124,16809,2518,4688,11239,9670,6797,5443,2816,19233,1733,13887,711,5453,17499,15768,19182,11512,5712
4565,13172,1140,12129,15127,5575,664,5083,4704,14664,12673,11703,10214,19477,3450,19927,1296,17433,650,4196,6295
4566,19122,12996,7649,7833,12905,4367,17791,11306,3096,13269,12091,4571,1489,18164,17523,9825,14230,13104,3680,2463
4567,12929,6063,13550,1834,13997,3958,17739,8182,12657,5761,19564,14188,12711,14862,9996,17317,15583,10047,17104,17316
4568,4405,1432,8562,14412,8869,9806,19894,19037,9931,16627,14821,11409,2759,10679,16042,16968,17250,1679,12194,5524
4569,17587,7535,3896,18319,495,17812,8750,8200,5083,5472,13808,19246,6432,7849,17152,4029,5997,3688,822,13697
4570,12700,17399,9341,18947,2477,13447,7982,18179,13692,5934,4777,19573,6776,7104,9761,4363,3261,9173,14621,15274
4571,17984,11907,14873,12971,9592,19924,16686,1098,12120,5219,7334,13978,3326,18131,7893,446,1557,10252,1716,11519
4572,7544,4155,4954,8000,11036,15365,9784,3600,7342,19757,11947,16645,16421,11227,9502,11572,5511,4085,15244,8414
4573,10682,18378,14552,12268,5606,12304,1040,12870,3943,12808,5346,11079,18825,12087,14552,4353,19836,9410,18667,11968
